cmc_id,track,month_end,ma_dist,vol12,ivol,amihud,skew36,ma_dist_std,vol12_std,ivol_std,amihud_std,skew36_std
8911,token,2025-04-30,-0.06391905621530736,0.26511127558800357,0.1230727889168876,-16.28021648386156,0.7658228417460571,1.2359271436293662,-0.3684399210341908,-1.115836664238405,0.5341035492171351,-0.7418958591677556
8911,token,2025-05-31,-0.18557852516085027,0.26791874187983644,0.12718836742884343,-16.097277143088004,0.778016663553163,0.5883960421971196,-0.26928865419947745,-1.0745759461703888,0.8563797467376745,-0.7903710374765333
8911,token,2025-06-30,-0.2658431546910984,0.2448610046054995,0.12680641145146468,-16.32524654808033,0.8541728219030468,0.2554177643085025,-0.48396711146350047,-1.0657390563582663,0.7877960572364031,-0.7216779643913619
8911,token,2025-07-31,0.42317645040425833,0.3883652725409013,0.20484240024458997,-16.331797323310848,1.9931428115016032,2.3546683012114333,0.9074890215582851,-0.22679572969389036,0.7959251240051429,0.5647128363613292
8938,token,2022-08-31,-0.09459354401132414,0.23192292581653537,0.27679145083820533,-17.311280121390055,,2.5888973174431813,-0.5608848935225876,-0.7949905078485359,-0.06916882933878382,
8938,token,2022-09-30,-0.4791489058788929,0.24449773368283995,0.2876043614015387,-15.535522467436365,,0.5329230243062817,-0.5609020288220258,-0.6615003399249754,0.406864790142767,
8938,token,2022-10-31,-0.6279204406698763,0.2502311236595218,0.29167275962709766,-15.066876533651543,0.19255154054988538,-0.8070979188095694,-0.4851130368441235,-0.6128882751870693,0.6698435945898916,-1.4681686793920607
8938,token,2022-11-30,-0.7327292640288855,0.2571971238934561,0.28449445896502074,-14.774505404448236,0.28812881714610067,-0.9902139889502585,-0.40120425863181103,-0.638520198572209,0.7009336851252712,-1.4510902021779082
8938,token,2022-12-31,-0.7734991675789438,0.2455787489914274,0.2772505674548117,-14.610103953846162,0.34440079413576663,-1.0051139504991602,-0.4684224917157434,-0.6076497756878234,0.7379155605806194,-1.4060431741988417
8938,token,2023-01-31,-0.6401291036976793,0.2740593139359973,0.2728153971016458,-14.397690394133875,0.2618115048701734,-1.197707992289748,-0.5087619820051972,-0.6839748754678291,0.7458556310478108,-1.383766683953592
8938,token,2023-02-28,-0.6267722698453377,0.26926711095350847,0.26622607410677956,-14.354487311770168,0.2515811972978024,-2.067371172806257,-0.6996043887813846,-0.8678670061503514,0.9385886174651071,-1.4571106262847444
8938,token,2023-03-31,-0.5524171137813736,0.26551823319292456,0.2601224235207499,-14.334157417823882,0.1855417595529616,-2.4075206018732285,-0.5745074596484431,-0.9343904219982461,1.10485788987455,-1.5471607135899408
8938,token,2023-04-30,-0.45122594679168604,0.26683876434444587,0.2557541385177111,-14.319073408154958,0.1265877589317487,-1.912157528471698,-0.5319930338385175,-0.8671274476607801,0.9035748418084544,-1.624870548377051
8938,token,2023-05-31,-0.43074680659213216,0.2668306373626122,0.2503853289036362,-14.2615998772263,0.13949403485702744,-0.9562451925874169,-0.4326540004758367,-0.8862436752078652,0.9011419338725614,-1.6700442302590652
8938,token,2023-06-30,-0.36822016054648166,0.2657081072516362,0.24704473853333253,-14.180040626321983,0.17872500329139188,-0.7498190699175141,-0.3531258830358104,-0.8818579849967103,1.0185418775321398,-1.6294790422311294
8938,token,2023-07-31,-0.3189835062366211,0.2657077680654438,0.24228065941388166,-14.150416282528338,0.1735846082947531,-0.4955796918559976,-0.13332506444154713,-0.9103740448811152,1.0770053595034463,-1.628211072509466
8938,token,2023-08-31,-0.3762111709537229,0.23430091720717947,0.23779383597327955,-9.864574177509567,0.20271840779321929,-0.42231765009257133,-0.31205603906127427,-0.7709258462306255,2.7427946768910068,-1.5191333022219171
8938,token,2023-09-30,-0.36438466366814626,0.20178466692361754,0.23358870625383302,-9.394635388558818,0.17712964957410526,-0.6568196108249365,-0.5265820846934842,-0.767838087953525,2.9748735987824553,-1.4406580513481242
8938,token,2023-10-31,-0.333122130660201,0.1849883058875164,0.22986157609809252,-9.277483761550386,0.13223892281048963,-0.7752340407799214,-0.6194601422265552,-0.7411575547812905,3.2916755257725185,-1.531084790479953
8938,token,2023-11-30,-0.27066850425151834,0.16497004391287406,0.22603185782143315,-8.859910094815982,0.08836379966154172,-0.9704219281644831,-0.8690206382349009,-0.7995360713325426,3.5716350053327606,-1.528279750652193
8938,token,2023-12-31,-0.060062156493993935,0.16900862446669798,0.2249742808528065,-8.36345717446677,0.02378041593138968,-0.7633683976248982,-0.8985731008990172,-0.8078179010538429,4.0989994147280475,-1.542053792896356
8938,token,2024-01-31,-0.08676486637802316,0.11955471995553736,0.22148838974804447,-8.206911790369876,0.020830680812879275,-0.6524192581907101,-0.8887047078555179,-0.6574765229384931,4.1322373588717936,-1.439417563810036
8938,token,2024-02-29,0.3556598942517011,0.1834129140894595,0.21995071773518257,-8.001852426260404,0.060266692425529685,-0.3284283104966588,-0.6063409073179251,-0.5786540263842853,4.2117843318556725,-1.3167293526374335
8938,token,2024-03-31,0.4867891396632862,0.18566353006423478,0.2167071720622064,-7.975184256435219,0.009045852311981807,-0.3387032107961307,-0.6397229391054592,-0.5233510527473884,4.389921446571978,-1.2386936261397912
8938,token,2024-04-30,0.20339049928143682,0.19351066472601539,0.21404644613541465,-7.920290159746347,0.042053049914185126,0.4681397612269926,-0.7387846733481273,-0.49776424356258014,4.443586067298247,-1.1972306710149585
8938,token,2024-05-31,0.13062290571316337,0.18992916983025004,0.2096824123344333,-7.881175808952171,0.1029633857214034,0.03518132372633471,-0.7385636979485466,-0.5448780977443431,4.311470385597748,-1.1547116042437267
8938,token,2024-06-30,0.031028232624399132,0.180479542674962,0.19824165537511898,-7.8549591249717885,0.2472317217304673,0.9057494002311681,-0.8806303766921357,-0.6262406038492603,4.390506216584937,-1.045650382379671
8938,token,2024-07-31,-0.031690589490727006,0.17827932346908604,0.19107348027075782,-7.826654606997464,0.28691905210678115,1.2236545677571802,-0.8813101018382872,-0.634901709579438,4.405916793883931,-1.0680371390997871
8938,token,2024-08-31,-0.14863874967021684,0.1723208284338317,0.18228960655930782,-7.837071482685597,0.15728915324850398,1.1704407082875212,-0.9252675411860903,-0.6761151343567123,4.722793651139193,-1.2068746630443437
8938,token,2024-09-30,-0.1540273658584016,0.1713125069502212,0.17446334689487142,-7.91667152798272,0.15921593122036334,0.6361656834238474,-0.9130328265858456,-0.6541848988354373,4.510294513258807,-1.1292439271123749
8938,token,2024-10-31,-0.15222272007342796,0.17154284716185964,0.17395252972657702,-7.944113441211113,0.18682001434542556,0.8659096878609784,-0.9063651208498952,-0.6121336657542216,4.6887928023509255,-1.113617541519378
8938,token,2025-02-28,,0.08548651503664592,0.17566117871051018,-8.681727304460304,0.26214364419716346,,-1.9541126461457174,-0.6043715856215129,4.209287761669986,-1.2911499130909563
8938,token,2025-04-30,,,0.18050475199345128,-8.684104659431096,0.27227084181872474,,,-0.5125161420593153,4.103371690016314,-1.319865597245138
8938,token,2025-06-30,,,0.16932651147534275,,0.31200125856930444,,,-0.6166897516023057,,-1.3350887174544865
8938,token,2025-07-31,,,0.16202036427249045,,0.18531534617864373,,,-0.7035339199630531,,-1.5164615526266372
8938,token,2025-08-31,,,0.1350406290490513,,0.17553839108529204,,,-1.0184786146690423,,-1.486026511154783
8938,token,2025-09-30,,,0.11561280647096242,,0.5623400969056631,,,-1.231909695296114,,-1.0514936834341784
8938,token,2025-10-31,,,0.0924633455389062,,0.7480191296908203,,,-1.538368573838011,,-0.8441852225232249
8938,token,2025-11-30,,,0.08894099876774691,,1.0369330511154462,,,-1.4865953567619323,,-0.5474407800964011
8938,token,2025-12-31,,,0.0860216264335278,,1.1774455512433166,,,-1.505473374194771,,-0.4025787195210241
8938,token,2026-01-31,,,0.08486054294589512,,1.2878191648485169,,,-1.4516673375448228,,-0.25364930445632816
9119,token,2026-01-31,-0.5067735222763011,0.15134214732285245,0.13960711044733554,-17.759131909326257,1.0559932389927957,-0.09436887805103841,-0.752819383389251,-0.8230475003212978,0.13216028072465238,-0.5408333517470543
9444,token,2022-07-31,-0.31791026364844654,0.3663640349744339,0.32143575709298977,-18.948161770752247,,1.7713774902005526,-0.08270206007634628,-0.7000806033893269,-0.30581608694604084,
9444,token,2022-08-31,-0.22905671776630765,0.3648397964382902,0.30952341444124715,-18.973049825190422,,1.8286122772081839,0.1754953733998235,-0.6271167038677862,-0.5246560597426935,
9444,token,2022-09-30,-0.456061983519655,0.3722659155494205,0.31364678719279143,-18.96289368917198,,0.6781302968094732,0.3684002041394662,-0.5205252395047245,-0.5544644942873362,
9444,token,2022-10-31,-0.5712148552742952,0.3688045301458422,0.31546490513500647,-18.859912508047266,,-0.5354889068530078,0.35230177637612564,-0.4774056423707756,-0.5321214817895897,
9444,token,2022-11-30,-0.6427098172287778,0.37416310519692,0.3065577397690557,-18.845900568997067,,-0.5799119917710993,0.8153623482502165,-0.5079097053093248,-0.5964491226939149,
9444,token,2022-12-31,-0.7490103111081408,0.3762785472734372,0.3073892742856819,-18.54552332754635,,-0.8962863562349823,0.7685788341655687,-0.4315206180219505,-0.5931103672452502,
9444,token,2023-01-31,-0.4929763173623437,0.41505621300171996,0.3128570311972811,-18.41945295063795,0.19305705682200264,-0.8087467599314099,0.5050445317886021,-0.44531032329708464,-0.6105311863124951,-1.4464271833064246
9444,token,2023-02-28,-0.27804911700305757,0.4068875371051648,0.30401727292252695,-18.41480337393372,0.18479378475465683,-0.9651044724309977,0.31308023835674237,-0.6289824880399689,-0.5888610490400087,-1.518981691815466
9444,token,2023-03-31,-0.2819158392957447,0.39193616489483857,0.30358139927558064,-18.35802981201951,0.2554048719819314,-1.266825022018763,0.17164323855915478,-0.6668785627364899,-0.6102957288772547,-1.4839874141724425
9444,token,2023-04-30,-0.2758816598335847,0.3514612388163065,0.2963757454158045,-18.2749019741324,0.29099124049021696,-1.0424140155464665,-0.02970934505302693,-0.6229553488760597,-0.6101907292713485,-1.4755002835796052
9444,token,2023-05-31,-0.29677624595405483,0.3209919256557983,0.28983014618431957,-18.11994097248073,0.35203141731890025,-0.49801007167128336,-0.14011116246001679,-0.6443235026513356,-0.6025679490546073,-1.4752462516132203
9444,token,2023-06-30,-0.24708026302744346,0.29972579407702504,0.2845104965440483,-18.210332074982436,0.3930030170226821,-0.15000608354320058,-0.171010957827736,-0.6422113999536844,-0.6535292788631193,-1.433091586952914
9444,token,2023-07-31,0.03578442035914553,0.30512043806127426,0.2847998824419818,-18.171199588551087,0.2950874805914714,1.19313223513727,0.10656733353812227,-0.639267149915342,-0.6219746741258696,-1.519310027426396
9444,token,2023-08-31,-0.23531203627384312,0.3115875376886165,0.2821625558568377,-18.063447590395825,0.36855256843765954,0.49330593840366177,0.16006791328450348,-0.47447751265693683,-0.5831231167411479,-1.371136817080334
9444,token,2023-09-30,0.040911844327948144,0.3210765827756596,0.2832216410010769,-17.952942213127226,0.27029764496127334,1.5651321712373247,0.2066072240505857,-0.427884145341413,-0.5283637793614882,-1.3591148652856346
9444,token,2023-10-31,0.08379144069728928,0.3139802603041523,0.2789456300049097,-17.988793205252446,0.2501628394533339,1.414909577113207,0.21765048992515423,-0.4091039825637007,-0.5678494973670871,-1.429972757578774
9444,token,2023-11-30,0.053048180473985074,0.3060195731724575,0.27547869330251806,-17.99080248965951,0.27591362527861557,-0.006073085264799818,-0.0004355325233570162,-0.4549411775500112,-0.5535460520574197,-1.3696642369645375
9444,token,2023-12-31,0.04850932885924775,0.2798054255281132,0.272623668056284,-18.284745453058882,0.295902829954157,-0.5477366403001771,-0.18978300817572516,-0.46652661000919105,-0.6315061647551551,-1.3107032933522451
9444,token,2024-01-31,-0.11319037932192999,0.187343352119538,0.2695522039706199,-18.298855647346503,0.3522420846430288,-0.7116988303409248,-0.4434928135124257,-0.3160018333297506,-0.5728922201579607,-1.149218933452082
9444,token,2024-02-29,0.07311145979665579,0.19748689737265449,0.26616655285059765,-18.26702445242216,0.2932294496706492,-0.9207038717113809,-0.5136021666941574,-0.24252853528367932,-0.5402567798852627,-1.1033662266705342
9444,token,2024-03-31,0.3108474139256203,0.20711724219790806,0.26265405226643207,-18.164967178889693,0.2243611669036981,-0.6653934784499155,-0.5007737620676159,-0.18321240797893507,-0.4299465128882058,-1.045795278233508
9444,token,2024-04-30,-0.17992144997718618,0.23836767438779918,0.2612939902162385,-18.11212437418518,0.263098750437794,-0.7441130847175472,-0.44524032463861984,-0.13344881277084902,-0.4490100524126624,-0.9964446902449255
9444,token,2024-05-31,-0.0355344989539621,0.23817863567342404,0.25741119346673424,-18.22616853997575,0.22246107389521969,-0.6106300773768137,-0.4180724163344666,-0.1730746169299283,-0.4866340738687174,-1.0465410769350691
9444,token,2024-06-30,-0.2029482403320818,0.24364110026141295,0.25401949300198673,-18.177820993211007,0.27082647331694176,-0.1887585737583399,-0.4583119260348898,-0.18887517412362234,-0.4984813462307687,-1.0242470367588727
9444,token,2024-07-31,-0.22092580972052145,0.22892252204554617,0.2504910308386998,-18.235136209796817,0.29180687548933415,0.21563859994674447,-0.575590486300064,-0.1779294030744462,-0.5458762071708547,-1.063179178317495
9444,token,2024-08-31,-0.3161537035944686,0.2153886214193934,0.2503137602936762,-18.257348681143135,0.38336133482421797,0.1894100064833393,-0.6642361839713485,-0.13911721753967718,-0.5593332407371455,-0.9920501676372082
9444,token,2024-09-30,-0.22549123924782988,0.1883784758005368,0.24909467793251638,-18.41681004942971,0.31364892156115903,0.2438771378042778,-0.8109967482028934,0.00434549406220106,-0.5852529471390536,-0.9751555157953145
9444,token,2024-10-31,-0.2746566404999853,0.18723678396363283,0.25030897240449645,-18.36242042969822,0.4194553755485014,0.18767423204312175,-0.813831251002353,0.05877229628457781,-0.5447279821408868,-0.8851489016264614
9444,token,2024-11-30,0.20161907552086822,0.28034140262373325,0.25412651380065726,-18.10782894794337,0.46304773174523206,0.4967153123392776,-0.6091202934677072,0.17102671540400546,-0.389486749180458,-0.956193548214615
9444,token,2024-12-31,-0.0763570452438258,0.29205395549597557,0.2546755751013016,-17.979468938899345,0.4760003967471038,-0.25288876259772625,-0.44702990484605953,0.200325342330837,-0.3046649168368151,-0.9729708519609854
9444,token,2025-01-31,-0.04948079740314082,0.2869042173294374,0.22358985267431128,-18.060117499002537,0.5728340212994982,0.007955534015692507,-0.4647620865266651,-0.13651985336115524,-0.32607395610232653,-0.9250679365639979
9444,token,2025-02-28,-0.23276947070659793,0.2879659369198737,0.2208198575296954,-17.99092795222008,0.6916505692559332,0.3587046227067123,-0.31931397016113616,-0.14454048964761693,-0.3307137049943755,-0.7818090137678825
9444,token,2025-03-31,-0.30331060019558953,0.27504382197024985,0.21568775191310383,-18.09150110743029,0.8228066043915744,0.3618160096304561,-0.34818939199363497,-0.12256318808925994,-0.2962680313676727,-0.7029047116059977
9444,token,2025-04-30,-0.20585950287774923,0.2574042371702449,0.1692285634471034,-18.167985934017562,0.8775233391800709,0.48115087556520525,-0.46449396154422845,-0.6309720609855594,-0.35292332865811105,-0.6110899719369154
9444,token,2025-05-31,-0.27923327057581915,0.25351113165359757,0.16950209613408324,-18.15483126400871,1.1034731467620613,0.1308077713731715,-0.43923595024904066,-0.631772900046282,-0.27273625622795866,-0.42508942068637806
9444,token,2025-06-30,-0.33811238384905673,0.2511998726306984,0.16923174362572882,-18.128762417012325,1.2250371691863968,-0.0664785918896716,-0.41281873468262176,-0.617690582667107,-0.2028485412367841,-0.3020835150762335
9444,token,2025-07-31,-0.009433450461391657,0.29089205709029314,0.17999505168401161,-18.050220410858977,1.176497795239636,0.7121836156741225,-0.08437653238991043,-0.5034215303324963,-0.14050352040419306,-0.37541044715978145
9444,token,2025-08-31,-0.10217485400977866,0.28788122209143346,0.17106596636260532,-18.05824106397307,1.2484021647636512,0.22430530703282978,-0.10396941773463392,-0.6186379932473332,-0.07104137299014915,-0.2617992104007324
9444,token,2025-09-30,-0.16224123088114584,0.29107680861864127,0.16946257254444255,-17.97427103327864,1.2944973451748385,-0.021257278881008708,-0.05732251262906687,-0.6253783317304078,-0.04286172190425454,-0.2039660522674108
9444,token,2025-10-31,-0.20759484200372735,0.2912486612137644,0.16314371760105065,-17.931153281777927,1.3023723397017994,0.36852866780920157,-0.11394224682625446,-0.6606649441574874,-0.07906131261150343,-0.13449920831645198
9444,token,2025-11-30,-0.19200075689893592,0.19312338456455375,0.16815102755906206,-18.090777123958716,1.2971176207964759,0.8526762718514997,-0.2701029723705491,-0.6060580325623546,-0.12427406797307974,-0.22291411941078376
