cmc_id,symbol,track,month_end,sector,market_cap,r_fwd1,r_fwd3,r_fwd6,r_fwd1_w,r_fwd3_w,r_fwd6_w,conv,conv_source,conv_lz,conv_vw,val_raw,val,size,r_1m,mom_3m,mom_12_2,beta36,conv_std,conv_lz_std,conv_vw_std,val_std,size_std,r_1m_std,mom_3m_std,mom_12_2_std,beta36_std
8335,MDX,token,2024-02-29,Dexs;DEX;Yield,69879580.0513727,-0.08920013696256945,-0.16204893936958598,-0.7987955670470669,-0.08920013696256945,-0.16204893936958598,-0.7934114370769961,0.6266322126140069,lambda_z,0.6266322126140069,,10.899286013160223,2.388697283709862,18.062284033643852,0.24799029824315166,0.07575724659178551,-0.08884561356916942,0.6685831295351886,0.9927649766810046,0.9927649766810046,,0.1370575409452274,-0.6425505919831668,-0.29263372051433917,-0.4731809337726246,-0.3805174227737213,-0.8655882763514816
8335,MDX,token,2024-03-31,Dexs;DEX;Yield,63646309.30749463,-0.4133791170358462,-0.40402360690434325,-0.7790491933929453,-0.4133791170358462,-0.40402360690434325,-0.7745528108669537,0.350799416003557,lambda_z,0.350799416003557,,10.31900467356681,2.3339873090423624,17.968851897115208,-0.08920013696256945,0.33794109251159976,-0.352604259653051,0.7194921744754825,0.6768837613820894,0.6768837613820894,,0.06917033695155658,-0.954896497114584,-0.9867555715284358,-0.310364896250203,-0.48409706218332277,-0.7147662412413698
8335,MDX,token,2024-04-30,Dexs;DEX;Yield,37336261.58785844,0.5683326330052778,-0.5442691743755776,-0.5901978844578328,0.5683326330052778,-0.5442691743755776,-0.5901978844578328,0.4098890017139043,lambda_z,0.4098890017139043,,6.299564963713948,1.8404805776344542,17.43547557290443,-0.4133791170358462,-0.1776650861767849,-0.05134476913965458,0.7482002070162092,0.7279516011669063,0.7279516011669063,,0.04499461050574046,-1.1021959299238229,-0.5308793408123416,-0.9986830712425832,-0.35923668795095776,-0.7763537316100784
8335,MDX,token,2024-05-31,Dexs;DEX;Yield,58555670.42900006,-0.3522113131562946,-0.7598852219346063,,-0.3522113131562946,-0.6664036707522304,,0.4221617007395276,lambda_z,0.4221617007395276,,10.230540054977364,2.3253773698680087,17.885488490953072,0.5683326330052778,-0.3332059972090139,-0.13599225293391626,0.7941373086175475,0.674261886988157,0.674261886988157,,0.18874056406667855,-0.7924004513383517,2.4540577145121647,-0.9960730354862845,-0.6067263474168902,-0.7619983445501755
8335,MDX,token,2024-06-30,Dexs;DEX;Yield,37931699.06536862,-0.5514231395422535,-0.6292624856172933,,-0.3674846331103634,-0.46627238167945795,,0.3397179243185234,lambda_z,0.3397179243185234,,6.912982834701318,1.9334012139138017,17.451297707425038,-0.3522113131562946,-0.16204893936958586,-0.3952135017657451,0.8033936897764474,0.6193514096625101,0.6193514096625101,,0.1843150367089814,-0.9764859192459399,-0.9141950772122961,-0.25153365904431435,-0.7318389383712749,-0.7761745930401566
8335,MDX,token,2024-07-31,Dexs;DEX;Yield,17015286.20412787,-0.17367924017252145,-0.10078034554569726,,-0.17367924017252145,-0.10078034554569726,,0.0483859888074557,lambda_z,0.0483859888074557,,3.1685040798167643,1.1532595773983314,16.64962268647082,-0.5514231395422535,-0.40402360690434314,-0.05925076878615987,0.8550581882739599,0.18193272893769047,0.18193272893769047,,0.0209998174496611,-1.4528469180745491,-3.859218772745558,0.15963982053357315,-0.6005185661735966,-0.602360930007046
8335,MDX,token,2024-08-31,Dexs;DEX;Yield,14060080.71158438,0.00018653387617395545,,,0.00018653387617395545,,,-0.2864959330399316,lambda_z,-0.2864959330399316,,2.755833498395864,1.0137199371013863,16.458850184841296,-0.17367924017252145,-0.5442691743755776,-0.41834960721066017,0.8369625617556443,-0.2962890935198093,-0.2962890935198093,,0.037590993117793695,-1.5606956279285795,-0.43515027458725114,-1.6392254503344101,-0.656117722532742,-0.5566801977792288
8335,MDX,token,2024-09-30,Dexs;DEX;Yield,14062707.98617992,0.08801810933171161,,,0.08801810933171161,,,-0.3326005702060733,lambda_z,-0.3326005702060733,,2.865246889677832,1.0526545208615221,16.45903702794789,0.00018653387617395545,-0.7598852219346063,-0.6940394997304545,0.835125990194272,-0.4185342071529327,-0.4185342071529327,,-0.0068163048906417865,-1.6890037391404502,-0.925930364651688,-2.198548041192062,-0.8505067437401592,-0.633134942161655
8335,MDX,token,2024-10-31,Dexs;DEX;Yield,15300475.53852738,,,,,,,-0.2945266799204851,lambda_z,-0.2945266799204851,,3.2139474773175856,1.1674999253390987,16.543394466829163,0.08801810933171161,-0.6292624856172934,-0.7339749761460546,0.9774498954949176,-0.3687394163130619,-0.3687394163130619,,0.037807871549026636,-1.6314656182000757,1.645337760578458,-2.6688194623915575,-0.8152889921002077,-0.361391352893149
8602,AUCTION,token,2025-01-31,Launchpad,82561012.74405324,0.15164959804152844,-0.06938847795777014,-0.21925453485050372,0.046201289300417794,-0.06938847795777014,-0.21925453485050372,-0.3295136224590369,lambda_z,-0.3295136224590369,,13125.218016913475,9.223758698876967,18.229048126386502,-0.3129309238081719,0.24097865197781232,-0.3931612327824495,1.2454185339991577,-0.541659069034076,-0.541659069034076,,2.1135608319115105,-0.5044178271543723,-0.923038623066518,-0.17234515950435753,-0.6062917195194231,-0.09887670992146777
8602,AUCTION,token,2025-02-28,Launchpad,95082121.86531064,0.09165514800196162,-0.2773809991213586,-0.3235563514979738,0.09165514800196162,-0.2773809991213586,-0.3235563514979738,-0.4738335873310568,lambda_z,-0.4738335873310568,,14591.50168841088,9.223758698876967,18.370251516838625,0.15164959804152844,-0.010844083475947563,-0.22509460659370284,0.9384080236477363,-0.6206278348416779,-0.6206278348416779,,2.1415736556081426,-0.13316651054342474,3.164459479876683,-0.5983200656578805,-0.41020896251698835,-0.7714319839188063
8602,AUCTION,token,2025-03-31,Launchpad,103797092.51038817,-0.2597769615579467,-0.43838767801787815,-0.4715130964193015,-0.2597769615579467,-0.43838767801787815,-0.4715130964193015,-0.6260726221951739,lambda_z,-0.6260726221951739,,15836.79377284654,9.223758698876967,18.45794851780654,0.09165514800196162,-0.21004853128905754,-0.5642566100200679,0.8968107861899525,-0.9706687643405203,-0.9706687643405203,,2.1198030419507345,-0.04116493269749011,1.7317339503391391,1.5264399235464137,-0.5553298779818701,-0.9138591902094891
8602,AUCTION,token,2025-04-30,Launchpad,71003646.21056432,-0.10574513404606856,-0.16104040552157795,-0.45015437374817535,-0.10574513404606856,-0.16104040552157795,-0.45015437374817535,-0.7489557504902884,lambda_z,-0.7489557504902884,,10670.62332937095,9.223758698876967,18.078241788765332,-0.2597769615579467,-0.13621386320431383,-0.45056067054112015,0.8291332070230056,-0.9692011015505182,-0.9692011015505182,,2.109748694305656,-0.33045919759097514,-1.7625225128686546,2.2039288396659247,0.5694896248022865,-1.064706978784175
8602,AUCTION,token,2025-05-31,Launchpad,63495356.11772157,-0.1515764438415561,-0.06389999753738829,-0.44054347896719825,-0.1515764438415561,-0.06389999753738829,-0.44054347896719825,-0.7802326536886715,lambda_z,-0.7802326536886715,,9498.441966138866,9.158883060574247,17.96647732918426,-0.10574513404606856,-0.06938847795777014,0.012866244243184832,0.8124074927673396,-1.1275866664623153,-1.1275866664623153,,2.0319704121083113,-0.4527685369007313,-0.39973606985018395,1.6429104052092633,1.7491559050120067,-1.0031991866561745
8602,AUCTION,token,2025-06-30,Launchpad,53871394.07029198,0.10577563177949578,-0.05898271299410318,-0.3949088408132746,0.10577563177949578,-0.05898271299410318,-0.3949088408132746,-0.8945214655902011,lambda_z,-0.8945214655902011,,8060.83609678442,8.994772564213024,17.802110172738285,-0.1515764438415561,-0.2773809991213585,-0.5210467389674441,0.818686299390618,-1.1355844740932675,-1.1355844740932675,,2.0619128535890776,-0.4529304618727345,-0.4255912567923194,-0.4822539794603463,-0.0620787624368454,-1.096702261051899
8602,AUCTION,token,2025-07-31,Launchpad,59570225.929841,-0.00220226607920615,-0.3446101220242179,-0.4850369677122448,-0.00220226607920615,-0.3446101220242179,-0.4850369677122448,-0.8886194139062074,lambda_z,-0.8886194139062074,,8917.153727978,9.095732085862691,17.902666442275887,0.10577563177949578,-0.43838767801787815,-0.3693937830451227,0.8211885559655999,-1.1083402709493635,-1.1083402709493635,,2.0761725201273187,-0.49752527271333924,-0.24116604741829634,-1.272375018875896,-0.03344143451010594,-1.0495312331410365
8602,AUCTION,token,2025-08-31,Launchpad,59439036.45835279,-0.14711971910287247,-0.40235389428369683,-0.5021941745262144,-0.14711971910287247,-0.40235389428369683,-0.5021941745262144,-0.8883963833265418,lambda_z,-0.8883963833265418,,8807.350822561468,9.083341972525709,17.90046174791858,-0.00220226607920615,-0.16104040552157795,-0.5236272288866186,0.7822094066835156,-1.0650070689510533,-1.0650070689510533,,2.039495620802767,-0.5458375378734792,-0.281199795920707,-0.7176352852922881,-0.47120982410391987,-1.0728347134856369
8602,AUCTION,token,2025-09-30,Launchpad,50694508.27510928,-0.22986095326002698,-0.35698188806712783,-0.4516294796670005,-0.22986095326002698,-0.35698188806712783,-0.4516294796670005,-0.4186036572587993,lambda_z,-0.4186036572587993,,7512.617445937752,8.924339212123959,17.741328144649408,-0.14711971910287247,-0.0638999975373884,-0.3352306337502372,0.7813903224537418,-0.4941345779499723,-0.4941345779499723,,1.9909872007753033,-0.6193732630432687,-0.5706960311534498,-0.6258579622455942,-0.432925502337375,-1.079253273755841
8602,AUCTION,token,2025-10-31,Launchpad,42247387.84489428,-0.09011422054285967,-0.214264593346704,-0.2588099004401777,-0.09011422054285967,-0.214264593346704,-0.2588099004401777,-0.4592328134808287,lambda_z,-0.4592328134808287,,6299.936390614562,8.748294815600804,17.559053083699794,-0.22986095326002698,-0.05898271299410318,-0.3357727381374631,0.8067833329413178,-0.5267615406022697,-0.5267615406022697,,1.976492391406048,-0.6170185261323161,-0.04221303457380027,-0.577426283382438,-0.36767157906832404,-1.039633265308489
8602,AUCTION,token,2025-11-30,Launchpad,38440401.08384577,-0.08237088356838218,-0.16705585343496065,-0.22201518185597335,-0.08237088356838218,-0.16705585343496065,-0.22201518185597335,-0.352808186601911,lambda_z,-0.352808186601911,,5640.508214165401,8.637729449327116,17.464619576034973,-0.09011422054285967,-0.34461012202421804,-0.3427890207699378,0.7476554137768578,-0.5422260964434008,-0.5422260964434008,,1.8617259685048764,-0.6694049529270976,0.5133460860489079,-0.4383143132260014,-0.42929521339672255,-1.1881746747346813
8602,AUCTION,token,2025-12-31,Launchpad,35274062.31319604,-0.058929280777418325,-0.14719273041216197,,-0.058929280777418325,-0.14719273041216197,,-0.5588144232269123,lambda_z,-0.5588144232269123,,5168.638930390523,8.550364669862137,17.378658473158374,-0.08237088356838218,-0.40235389428369683,-0.6490144389938539,0.7441369000601781,-0.7823637306137612,-0.7823637306137612,,1.8035274009855333,-0.6203092486662434,0.6227437666509851,0.053581144605267354,-0.19498948853450482,-1.2182991627024566
8602,AUCTION,token,2026-01-31,Launchpad,33195445.45441272,-0.03544624866827717,-0.05669250324763486,,-0.03544624866827717,-0.05669250324763486,,-0.6486886398337298,lambda_z,-0.6486886398337298,,4827.371569527846,8.482057410018763,17.31792323936793,-0.058929280777418325,-0.35698188806712794,-0.6801130819373307,0.7195048447356479,-1.0028074475748665,-1.0028074475748665,,1.8072468323985575,-0.5650692454333868,0.7627267566234268,0.7628248617789954,-0.21751909589202767,-1.1895841551717523
8602,AUCTION,token,2026-02-28,Launchpad,32019051.45961537,-0.06048828783354332,-0.06598200929517095,,-0.06048828783354332,-0.06598200929517095,,-0.6497707999524511,lambda_z,-0.6497707999524511,,4580.362213276268,8.42953335984929,17.28184164172165,-0.03544624866827717,-0.214264593346704,-0.5727685029766563,0.6740424806312488,-0.9763474892685752,-0.9763474892685752,,1.8425589808581482,-0.6446470629398204,0.7655543611427061,1.2895783442762923,0.37354777724591093,-1.1620021884131144
8602,AUCTION,token,2026-03-31,Launchpad,30766960.13668729,0.040937496752151636,,,0.040937496752151636,,,-0.6703424219265022,lambda_z,-0.6703424219265022,,4404.57571508266,8.390399214794346,17.24195194933003,-0.06048828783354332,-0.16705585343496054,-0.650887689396128,0.6732105258789793,-1.0427511541741616,-1.0427511541741616,,1.988513956878186,-0.6699298836043877,-0.031123762571107116,1.1975557238355539,-0.3456306401691051,-1.2471356046908004
8602,AUCTION,token,2026-04-30,Launchpad,32739198.91115127,-0.04494498363754018,,,-0.04494498363754018,,,-0.6123497687025264,lambda_z,-0.6123497687025264,,4692.592592116658,8.453740500203478,17.3040836614085,0.040937496752151636,-0.14719273041216208,-0.6915348318144465,0.6766319992256343,-0.9190410567164911,-0.9190410567164911,,1.983811731119479,-0.7222613639940829,-0.26892917808403627,0.4665686201389584,-0.5610053992797365,-1.3189713564407972
8602,AUCTION,token,2026-05-31,Launchpad,31313140.67917401,,,,,,,-0.5418226002097659,lambda_z,-0.5418226002097659,,4479.729806451489,8.407318012530311,17.259548397411983,-0.04494498363754018,-0.05669250324763486,-0.6084874108813486,0.6710890060817604,-0.8071123450970442,-0.8071123450970442,,1.9339079331847342,-0.8355680093124307,-0.010273928277191043,0.06858085090766365,-0.09720568306183809,-1.278279187055618
8613,ALCX,token,2023-04-30,Synthetics;Yield,32660795.91271383,-0.05211031863009963,-0.2624393532214372,-0.23155899723117812,-0.05211031863009963,-0.2624393532214372,-0.23155899723117812,-0.3785766687780694,lambda_z,-0.3785766687780694,-0.3298178835824399,1.542463124657888,0.43338057029309845,17.301686014857967,-0.12445531963941148,0.4965473804387752,-0.8075539476830297,1.6172855692103505,-0.4516602266822021,-0.4516602266822021,-0.43559787233567326,-0.04384591855328282,-0.8366243575736283,-0.29033761566640987,-0.24208871849232005,-0.9711899361352966,0.7479977245493628
