month_end,cmkt,csmb,cmom,rf_m,mkt_vw,n_eligible,n_mom
2015-09-30,-0.0119829664978524,-0.11460824819842624,,0.0033333333333333335,-0.008649633164519065,34,0
2015-10-31,0.29121873197939063,-0.2721225973928312,,0.0033333333333333335,0.294552065312724,32,0
2015-11-30,0.17126362159934128,-0.3167525139807925,,0.0033333333333333335,0.1745969549326746,37,0
2015-12-31,0.1378033470244396,0.03545784662751797,,0.0033333333333333335,0.14113668035777294,30,0
2016-01-31,-0.11685446475350891,0.2642107323868485,-0.20673173796737143,0.0033333333333333335,-0.11352113142017559,37,30
2016-02-29,0.22809579160384658,0.11730721360617427,-0.7486720935770559,0.0033333333333333335,0.2314291249371799,41,36
2016-03-31,0.010392374884116977,0.12646106270934732,0.7360274281036727,0.0033333333333333335,0.013725708217450311,55,47
2016-04-30,0.02549315154001691,0.08599707378781815,-0.286588947444664,0.0033333333333333335,0.028826484873350242,64,56
2016-05-31,0.20106013144287765,-0.1496486829705456,0.3689893837108958,0.0033333333333333335,0.20439346477621098,61,54
2016-06-30,0.20624257839329416,0.2364024834029387,-0.575146770194548,0.0033333333333333335,0.20957591172662748,56,48
2016-07-31,-0.0687696308906344,-0.06706848121126907,-0.025857334249380047,0.0033333333333333335,-0.06543629755730107,63,55
2016-08-31,-0.07562750975095793,0.03819839854099762,-0.3083187831386308,0.0033333333333333335,-0.0722941764176246,69,59
2016-09-30,0.058606309984675684,0.056047072897961854,-0.3493221791983428,0.0033333333333333335,0.06193964331800902,69,60
2016-10-31,0.08214822163359274,-0.2903021182718906,-0.16109227155387648,0.0033333333333333335,0.08548155496692607,81,70
2016-11-30,0.02971535316587926,-0.31609432595119047,0.4249682278513107,0.0033333333333333335,0.033048686499212596,82,69
2016-12-31,0.2586297552400669,-0.31443130215807036,-0.061477101057402894,0.0033333333333333335,0.2619630885734003,71,60
2017-01-31,0.02145304764834292,0.4972971682061234,0.002244255318031206,0.0033333333333333335,0.024786380981676254,78,61
2017-02-28,0.20898278900099296,-0.09499666413197312,0.3926888730240825,0.0033333333333333335,0.21231612233432628,90,69
2017-03-31,0.13932188554031308,0.5787149480603647,-1.4021670978889682,0.0033333333333333335,0.1426552188736464,96,78
2017-04-30,0.40677286847512784,0.24267322081974252,-0.9541025969630155,0.0033333333333333335,0.4101062018084612,136,114
2017-05-31,1.1244510931816958,-0.06079795805329735,1.0113640888968267,0.0033333333333333335,1.1277844265150292,177,139
2017-06-30,0.1730643802444782,0.9979421507422516,0.09863021585924922,0.0033333333333333335,0.17639771357781153,231,179
2017-07-31,-0.10696096418457797,-0.0035033930111693368,-0.4569398489351314,0.0033333333333333335,-0.10362763085124464,290,217
2017-08-31,0.7181089805193944,-0.030816925524471794,0.2159050467514162,0.0033333333333333335,0.7214423138527277,313,218
2017-09-30,-0.16115221446004496,0.2678104282382362,-0.016676669431606173,0.0033333333333333335,-0.15781888112671164,353,252
2017-10-31,0.2153820122870354,-0.30260344913576304,0.05881568778132988,0.0033333333333333335,0.21871534562036873,368,257
2017-11-30,0.6279016935950738,-0.35277406880726353,-0.40025040575553766,0.0033333333333333335,0.631235026928407,380,263
2017-12-31,0.7253375703243548,0.8110374684695342,-1.6735261220859465,0.0033333333333333335,0.728670903657688,420,307
2018-01-31,-0.1836228605598048,0.28541348737838096,-0.11415330213915656,0.0033333333333333335,-0.18028952722647149,482,365
2018-02-28,-0.159462970516839,-0.11239419268612014,0.04466461186164106,0.0033333333333333335,-0.15612963718350567,513,389
2018-03-31,-0.41880400939331436,-0.04271516668761921,-0.06601103030247846,0.0033333333333333335,-0.415470676059981,518,400
2018-04-30,0.5788235830840659,-0.022743381667556073,0.058827568725167034,0.0033333333333333335,0.5821569164173992,497,387
2018-05-31,-0.23081384866232665,-0.02036869861959653,0.07446396703155778,0.0033333333333333335,-0.22748051532899333,502,404
2018-06-30,-0.23315888884448585,-0.08903315056984604,0.1987974575096079,0.0033333333333333335,-0.22982555551115252,499,412
2018-07-31,0.06587079658840857,-0.09250446459522214,0.05468341529183329,0.0033333333333333335,0.0692041299217419,500,413
2018-08-31,-0.1889639434491541,-0.05078227678848163,-0.1623888581702614,0.0033333333333333335,-0.18563061011582077,509,442
2018-09-30,-0.03253664104930472,-0.07741745371138017,0.10447446069785027,0.0033333333333333335,-0.029203307715971384,497,440
2018-10-31,-0.09916166993713012,0.03267994903179729,-0.018602361711908683,0.0033333333333333335,-0.09582833660379679,482,430
2018-11-30,-0.3794589550128057,-0.03341750382848363,0.09549260761597655,0.0033333333333333335,-0.37612562167947233,477,420
2018-12-31,-0.04841873494212289,-0.009071222424128708,0.07761260840271358,0.0033333333333333335,-0.04508540160878956,457,407
2019-01-31,-0.10819182152069624,0.11103853983917966,-0.037508717335727665,0.0033333333333333335,-0.10485848818736292,454,400
2019-02-28,0.135243015332844,-0.1186045179692466,-0.09445207769210216,0.0033333333333333335,0.13857634866617732,444,393
2019-03-31,0.0972261523026327,0.11497700574696072,-0.34974922811443765,0.0033333333333333335,0.10055948563596603,460,402
2019-04-30,0.19177791364765734,-0.11798557906802913,0.17221633040085443,0.0033333333333333335,0.19511124698099067,494,431
2019-05-31,0.5599178376205792,-0.5464189584963608,-0.837556986574427,0.0033333333333333335,0.5632511709539125,508,445
2019-06-30,0.13155887323169327,-0.25448673058723614,-0.05708494844924443,0.0033333333333333335,0.1348922065650266,507,441
2019-07-31,-0.1256455986650973,-0.034199096767056875,-0.02271815160374345,0.0033333333333333335,-0.12231226533176398,499,434
2019-08-31,-0.1082895317799411,-0.084559293694763,0.10610447087222086,0.0033333333333333335,-0.10495619844660778,494,418
2019-09-30,-0.12647404559706657,-0.010279435045803309,-0.01634793827495029,0.0033333333333333335,-0.12314071226373324,494,419
2019-10-31,0.10659644968527318,-0.05747912883311849,-0.03371101340239306,0.0033333333333333335,0.10992978301860651,489,414
2019-11-30,-0.17788690679910307,0.06252646039172348,-0.05357025748788452,0.0033333333333333335,-0.17455357346576975,497,419
2019-12-31,-0.07689522503455079,0.012102759255152522,0.14516864210893765,0.0033333333333333335,-0.07356189170121746,482,419
2020-01-31,0.3392381008308565,-0.006375549182035423,-0.12466170935065177,0.0033333333333333335,0.34257143416418984,492,430
2020-02-29,-0.05427269732881783,0.11874075517549176,-0.02460702072244911,0.0033333333333333335,-0.050939363995484495,507,452
2020-03-31,-0.28060926885794574,-0.042951102866782775,0.032491352674394236,0.0033333333333333335,-0.2772759355246124,497,448
2020-04-30,0.34209360853133397,-0.11900724810590965,0.29042704878127074,0.0033333333333333335,0.3454269418646673,503,433
2020-05-31,0.07402708080646792,0.19240656766596337,-0.04367132078430132,0.0033333333333333335,0.07736041413980124,568,465
2020-06-30,-0.0409382846252517,0.13919902528599296,0.0514810923515182,0.0033333333333333335,-0.03760495129191837,570,487
2020-07-31,0.2800219520756196,0.08240697800131813,0.038263807452926235,0.0033333333333333335,0.28335528540895294,556,478
2020-08-31,0.08959575896452537,0.2708723175869146,0.1580463366368357,0.0033333333333333335,0.0929290922978587,544,466
2020-09-30,-0.12531552413875482,-0.17178468773845668,-0.09091009020873765,0.0033333333333333335,-0.12198219080542148,551,471
2020-10-31,0.1642680909030902,-0.1453246658234442,-0.8232623628825044,0.0033333333333333335,0.16760142423642352,607,474
2020-11-30,0.47447141931209896,-0.2769463170785893,0.2517811712958272,0.0033333333333333335,0.4778047526454323,335,304
2020-12-31,0.316992157198804,-0.1501576114169796,0.48815255609209696,0.0033333333333333335,0.3203254905321374,318,280
2021-01-31,0.27200333467383264,0.18404252526797782,-0.19908301523911776,0.0033333333333333335,0.275336668007166,560,252
2021-02-28,0.3758547209508155,0.3156548796372581,-0.35279353331536734,0.0033333333333333335,0.37918805428414887,567,483
2021-03-31,0.3319789114467754,1.0071468593221031,-0.5464850377123787,0.0033333333333333335,0.33531224478010874,543,457
2021-04-30,0.14901009212281618,0.02940287115848464,-0.2484857053246332,0.0033333333333333335,0.1523434254561495,550,252
2021-05-31,-0.2815533475377969,-0.014764569675387196,0.1127718759812214,0.0033333333333333335,-0.2782200142044636,548,459
2021-06-30,-0.14251993155063414,-0.06815472805915038,-0.10228842384772506,0.0033333333333333335,-0.1391865982173008,552,473
2021-07-31,0.12297950885057304,-0.030627200049797562,-0.07191249031079676,0.0033333333333333335,0.12631284218390637,545,482
2021-08-31,0.2934778439492175,0.08735463855631576,0.04646714304289068,0.0033333333333333335,0.29681117728255085,535,489
2021-09-30,-0.08990696169767319,0.0539545557728651,0.13900662213623655,0.0033333333333333335,-0.08657362836433986,523,479
2021-10-31,0.32296806632951786,0.02836783731387127,-0.5142685659456881,0.0033333333333333335,0.3263013996628512,508,469
2021-11-30,-0.02034282370055564,0.133466474131446,0.19355600691038438,0.0033333333333333335,-0.017009490367222307,500,453
2021-12-31,-0.182147984446723,0.10637597378755037,0.08490241268930426,0.0033333333333333335,-0.17881465111338968,509,445
2022-01-31,-0.24077154850070737,0.044800699065139615,-0.07217979010692804,0.0033333333333333335,-0.23743821516737404,526,453
2022-02-28,0.07868241808484336,-0.1137452693457156,0.17504408027934434,0.0033333333333333335,0.08201575141817669,541,466
2022-03-31,0.08799888411984814,0.07147345043007686,-0.23647963964383117,0.0033333333333333335,0.09133221745318147,543,477
2022-04-30,-0.2056769026121008,0.0003136337318041804,0.18525986583466883,0.0033333333333333335,-0.20234356927876748,546,489
2022-05-31,-0.2451015834049882,-0.0545978186542497,0.20572370818144142,0.0033333333333333335,-0.24176825007165487,550,507
2022-06-30,-0.3704858465637835,0.17336601717568562,-0.1431771617624638,0.0033333333333333335,-0.3671525132304502,557,514
2022-07-31,0.2629865168055919,0.01335999940123167,-0.11908120754771309,0.0033333333333333335,0.26631985013892523,562,521
2022-08-31,-0.11937612327632027,0.08368733484198126,0.10889669486337947,0.0033333333333333335,-0.11604278994298695,557,520
2022-09-30,-0.05265346477505019,0.06061883738938228,0.0772296807285059,0.0033333333333333335,-0.049320131441716854,558,526
2022-10-31,0.08307620163200523,-0.0488841452204734,-0.000644806721298366,0.0033333333333333335,0.08640953496533856,546,522
2022-11-30,-0.1751512419183735,0.02608791817394243,0.07256694920529536,0.0033333333333333335,-0.17181790858504017,559,527
2022-12-31,-0.09818820333430474,0.024977540628383185,0.010608352202270854,0.0033333333333333335,-0.09485487000097141,560,531
2023-01-31,0.37923757755117377,-0.07188675996671468,-0.6228520023682824,0.0033333333333333335,0.3825709108845071,555,528
2023-02-28,0.008545511139224735,0.06584750198400995,0.017705845298391823,0.0033333333333333335,0.011878844472558069,557,521
2023-03-31,0.13861202765811081,-0.20216965734730485,-0.06539519834934235,0.0033333333333333335,0.14194536099144414,545,510
2023-04-30,0.002583091561109208,-0.06412983983307012,-0.12227599051713331,0.0033333333333333335,0.005916424894442542,553,513
2023-05-31,-0.06713923115246015,-0.0750301941748039,-0.1285588870377381,0.0033333333333333335,-0.06380589781912682,546,508
2023-06-30,0.042488569652645955,-0.11803563903557715,0.201007978409325,0.0033333333333333335,0.04582190298597929,547,509
2023-07-31,-0.021570705601984357,0.01472735789197467,0.021024006307690052,0.0033333333333333335,-0.018237372268651023,534,509
2023-08-31,-0.12572652893827838,0.032400182182883056,0.08582850817265425,0.0033333333333333335,-0.12239319560494505,534,508
2023-09-30,0.023429374536388492,0.0074790724138593945,-0.06146115241704378,0.0033333333333333335,0.026762707869721826,538,510
2023-10-31,0.20769975748130962,-0.09669219094796233,0.061220308922543126,0.0033333333333333335,0.21103309081464294,539,513
2023-11-30,0.11014140114279282,0.14920694632599008,-0.17281534462137998,0.0033333333333333335,0.11347473447612615,527,501
2023-12-31,0.1577547665063334,0.13046693074136356,0.03157807832307083,0.0033333333333333335,0.16108809983966674,528,493
2024-01-31,-0.02674369330558243,-0.04815098815346311,-0.038428971217440135,0.0033333333333333335,-0.023410359972249096,525,487
2024-02-29,0.406188923514148,-0.03665930449816346,0.13354396058103724,0.0033333333333333335,0.40952225684748134,525,479
2024-03-31,0.18690127425960776,0.20360679096817955,-0.08235553964623904,0.0033333333333333335,0.19023460759294109,525,471
2024-04-30,-0.19346980739681272,-0.08504779618908212,-0.14399379119519765,0.0033333333333333335,-0.1901364740634794,528,479
2024-05-31,0.13570799536106734,-0.05832482255312951,0.15845483163547325,0.0033333333333333335,0.13904132869440067,524,477
2024-06-30,-0.09647641142159265,-0.10810112519774288,0.07503173514466327,0.0033333333333333335,-0.09314307808825932,514,471
2024-07-31,0.0017039733180297368,-0.07484857045623172,0.10524904479487301,0.0033333333333333335,0.00503730665136307,525,477
2024-08-31,-0.1262013158390197,0.03265139907730745,0.015924867565778364,0.0033333333333333335,-0.12286798250568637,524,485
2024-09-30,0.07621313801213098,0.04569743244927868,-0.18528006729926183,0.0033333333333333335,0.0795464713454643,519,482
2024-10-31,0.051492961696152674,-0.14585525632866736,0.16353987816713988,0.0033333333333333335,0.05482629502948601,522,482
2024-11-30,0.46621470568489926,0.08888116213614017,0.2689352815886986,0.0033333333333333335,0.4695480390182326,519,481
2024-12-31,-0.06535623654759079,-0.019578009317048707,0.11973040114440645,0.0033333333333333335,-0.06202290321425746,511,474
2025-01-31,0.07225039514059167,-0.15805247102840336,0.21055232218005832,0.0033333333333333335,0.075583728473925,512,464
2025-02-28,-0.22592280990028432,-0.0029303615323987287,0.0019973671856783337,0.0033333333333333335,-0.222589476566951,511,465
2025-03-31,-0.06372344313481831,-0.11200634671081011,0.0969757744664446,0.0033333333333333335,-0.06039010980148498,510,462
2025-04-30,0.10415566844894071,0.009993661735059542,-0.20067500177778974,0.0033333333333333335,0.10748900178227404,517,470
2025-05-31,0.11251211890160459,-0.10783767038937932,0.043825402796140236,0.0033333333333333335,0.11584545223493792,505,470
2025-06-30,0.00318631216262341,-0.06476428759635292,0.0921483828718486,0.0033333333333333335,0.006519645495956744,507,473
2025-07-31,0.1434271391708067,-0.02974297236915928,0.10739257229815163,0.0033333333333333335,0.14676047250414004,508,479
2025-08-31,-0.014223632836365983,0.02138214380390125,-0.03951206016104161,0.0033333333333333335,-0.01089029950303265,519,488
2025-09-30,0.02799711454375045,-0.09836739026649895,0.151295515113801,0.0033333333333333335,0.031330447877083785,514,487
2025-10-31,-0.06622824655016694,-0.135572332640306,-0.08572621331277301,0.0033333333333333335,-0.06289491321683362,515,475
2025-11-30,-0.18793309159996802,0.04330179126345779,-0.006928479212935518,0.0033333333333333335,-0.1845997582666347,508,457
2025-12-31,-0.04477940340358861,-0.12111817235197306,0.1602027172404613,0.0033333333333333335,-0.041446070070255275,560,458
2026-01-31,-0.11656711299419631,0.0033096218057189486,0.05302920783034096,0.0033333333333333335,-0.11323377966086298,564,452
2026-02-28,-0.15479317168873685,0.02663182230897293,0.0892073335524319,0.0033333333333333335,-0.15145983835540353,548,452
2026-03-31,0.017142215192974562,-0.030766891247820102,-0.028578024676170252,0.0033333333333333335,0.020475548526307896,543,452
