month_end,sma_coin_ew,star_coin_ew,avoid_coin_ew,convonly_coin_ew,valonly_coin_ew,sma_coin_vw,star_coin_vw,avoid_coin_vw,sma_token_ew,star_token_ew,avoid_token_ew,convonly_token_ew,valonly_token_ew,sma_token_vw,star_token_vw,avoid_token_vw,sma_pooled_ew,star_pooled_ew,avoid_pooled_ew,convonly_pooled_ew,valonly_pooled_ew,sma_pooled_vw,star_pooled_vw,avoid_pooled_vw,ew_universe
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,0.7415710056876806
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.26850966144014826
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.35048909684367313
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.07491878082773228
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.2637284605261935
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.09715132768244061
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,0.003720317540153261
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.44372908184333104
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.08706890757086364
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.0816797318985109
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,0.11163914007131075
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,0.288898414147029
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.00253858450716775
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,0.18166534734220546
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.03188544236541253
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.1618419754417203
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.20781894451812907
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.14199332730205327
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,0.10004248732353943
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.11327486660883296
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.12435747919437214
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0.23347527788226843
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,0.02175828438561821
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.28409799686922005
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,0.24419280176670263
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,0.19025109306581106
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,0.08844901003745474
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,0.2526520009422895
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,0.2740817947959534
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.23045652678152279
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.07130436812209677
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,0.22642425152509163
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,0.08244258835297462
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0.4671381793568682
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,0.663464906967585
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,1.0097106809832932
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,0.179199433868749
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,-0.36005987807293394
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.21927240883169713
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,0.1406537778304698
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,0.4198520772293661
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,-0.10137391786593544
2021-10-31,,,,,,,,,,,,0.14718278067895674,-0.31384716282392955,,,,,,,0.14718278067895674,-0.31384716282392955,,,,0.3192211003083887
2021-11-30,,,,,,,,,,,,-0.18369492210987243,0.013010719753867861,,,,,,,-0.18369492210987243,0.013010719753867861,,,,0.14914599526883618
2021-12-31,,,,,,,,,,,,-0.1595243750240236,0.1556898420385285,,,,,,,-0.1595243750240236,0.1556898420385285,,,,-0.20692784102713468
2022-01-31,,,,,,,,,,,,0.2696791005571405,-0.19404152838333127,,,,,,,0.2696791005571405,-0.19404152838333127,,,,-0.2685019516665756
2022-02-28,,,,,,,,,,,,-0.1545119682526418,0.08143542468893952,,,,,,,-0.1545119682526418,0.08143542468893952,,,,-0.026670145101885295
2022-03-31,,,,,,,,,,,,0.013752628434511971,0.08519113508249554,,,,,,,0.013752628434511971,0.08519113508249554,,,,0.1503167616761453
2022-04-30,,,,,,,,,0.10541585951509092,-0.2832767828516237,-0.38869264236671464,0.11498077776718746,0.0021479550273579284,0.16339641019400802,-0.20445947929939395,-0.367855889493402,0.10541585951509092,-0.2832767828516237,-0.38869264236671464,0.11498077776718746,0.0021479550273579284,0.16339641019400802,-0.20445947929939395,-0.367855889493402,-0.2535490464065177
2022-05-31,,,,,,,,,-0.03875148420147356,-0.3208671605239894,-0.28211567632251583,0.0025632336688972135,-0.041314717870370665,0.12722417149337698,-0.20296498430301055,-0.3301891557963875,-0.03875148420147356,-0.3208671605239894,-0.28211567632251583,0.0025632336688972135,-0.041314717870370665,0.12722417149337698,-0.20296498430301055,-0.3301891557963875,-0.32401489718259024
2022-06-30,,,,,,,,,0.2565495244660294,0.43461836855286673,0.17806884408683732,0.0023714299933352834,0.29149438894048013,0.6050520034165696,0.5976624657756178,-0.007389537640951817,0.2565495244660294,0.43461836855286673,0.17806884408683732,0.0023714299933352834,0.29149438894048013,0.6050520034165696,0.5976624657756178,-0.007389537640951817,-0.25873802588459827
2022-07-31,,,,,,,,,-0.024981579753914573,-0.17749595639243432,-0.15251437663851974,0.041820477917230245,-0.0751292509224497,-0.08741416211459332,-0.2301396530143931,-0.14272549089979977,-0.024981579753914573,-0.17749595639243432,-0.15251437663851974,0.041820477917230245,-0.0751292509224497,-0.08741416211459332,-0.2301396530143931,-0.14272549089979977,0.25376338579143287
2022-08-31,,,,,,,,,0.1401285776799071,-0.05441759428115001,-0.1945461719610571,0.08017152363063942,0.07747312625925605,0.23749495081200314,0.03217330470295318,-0.20532164610904996,0.1401285776799071,-0.05441759428115001,-0.1945461719610571,0.08017152363063942,0.07747312625925605,0.23749495081200314,0.03217330470295318,-0.20532164610904996,-0.0855905401170908
2022-09-30,,,,,,,,,0.04513546315455713,0.08336042731484192,0.038224964160284786,0.15228650138865088,-0.10198072202134265,0.08664697312695667,0.07276516012419668,-0.013881813002759993,0.04513546315455713,0.08336042731484192,0.038224964160284786,0.15228650138865088,-0.10198072202134265,0.08664697312695667,0.07276516012419668,-0.013881813002759993,-0.05366349209778394
2022-10-31,,,,,,,,,0.04434002247199739,-0.15076135713858785,-0.19510137961058524,0.057394607890540544,-0.015388270811806187,0.04558190400359641,-0.15864843205236936,-0.20423033605596577,0.04434002247199739,-0.15076135713858785,-0.19510137961058524,0.057394607890540544,-0.015388270811806187,0.04558190400359641,-0.15864843205236936,-0.20423033605596577,0.024138036982298973
2022-11-30,,,,,,,,,-0.09753865780216614,-0.24527664602379173,-0.1477379882216256,-0.06674332098379365,-0.03799461870377041,0.05324732083323114,-0.14593301792042165,-0.1991803387536528,-0.09753865780216614,-0.24527664602379173,-0.1477379882216256,-0.06674332098379365,-0.03799461870377041,0.05324732083323114,-0.14593301792042165,-0.1991803387536528,-0.1724365413605549
2022-12-31,,,,,,,,,0.21827300893999624,0.733387160454829,0.5151141515148328,0.11465815437389898,0.1178415094845604,-0.10288461654428072,0.4335530852999522,0.5364377018442329,0.21827300893999624,0.733387160454829,0.5151141515148328,0.11465815437389898,0.1178415094845604,-0.10288461654428072,0.4335530852999522,0.5364377018442329,-0.15115016159657477
2023-01-31,,,,-0.11667326334100239,0.018179410257140455,,,,-0.10762192650861925,0.011648002802017107,0.11926992931063636,0.00655412631034924,-0.1326255259347318,-0.07209171694432076,-0.007966206819341863,0.0641255101249789,-0.10762192650861925,0.011648002802017107,0.11926992931063636,-0.014482458271702081,-0.10707435904377557,-0.07209171694432076,-0.007966206819341863,0.0641255101249789,0.4611029981623514
2023-02-28,,,,0.0816287389605304,0.02005543029841449,,,,-0.059139773632782666,-0.08260543392817395,-0.023465660295391284,-0.06515612536462181,-0.005051978066867399,-0.0904896661267881,-0.08154179311768152,0.008947873009106589,-0.059139773632782666,-0.08260543392817395,-0.023465660295391284,-0.040855745975763906,0.000627843754915057,-0.0904896661267881,-0.08154179311768152,0.008947873009106589,0.11935075089562515
2023-03-31,,,,0.03491336435768151,0.03300738360582291,,,,0.11712769350408851,-0.0016737754466100885,-0.1188014689506986,0.06528856405623039,0.05693163786107933,0.04753665036926144,-0.09888933711355294,-0.14642598748281438,0.11712769350408851,-0.0016737754466100885,-0.1188014689506986,0.059864421252918076,0.0526594496012121,0.04753665036926144,-0.09888933711355294,-0.14642598748281438,-0.04987932754058302
2023-04-30,,,,-0.09447738507353243,-0.06741060398881936,,,,0.062161768280476315,-0.12644716249617827,-0.18860893077665458,0.04778099384624143,0.014488881857331382,0.10314960914392465,-0.11280272424143245,-0.2159523333853571,0.062161768280476315,-0.12644716249617827,-0.18860893077665458,0.02022990610042255,0.0004628160118509139,0.10314960914392465,-0.11280272424143245,-0.2159523333853571,-0.050257349191777455
2023-05-31,-0.074619429749063,-0.12519614748678712,-0.050576717737724125,-0.06660641844540122,-0.04283541185322451,-0.16186519545935332,-0.15966810864847883,0.002197086810874496,0.10409371998180314,-0.05268561766171804,-0.15677933764352117,0.045528253301333255,0.05663780519932535,0.1769228236071947,0.018939960414703447,-0.15798286319249125,0.062043567103952285,-0.0697469187970284,-0.1317904859009807,0.025937217864035925,0.04004851137262104,-0.1078586482743365,-0.12975595974050572,-0.021897311466169214,-0.1366793740282335
2023-06-30,,,,-0.04293110899108722,-0.16540347970341301,,,,0.03989961261367522,0.020144252758624803,-0.01975535985505042,-0.10638078458275123,0.14866047887189096,0.12392295790844152,0.1115894589681217,-0.012333498940319827,0.03989961261367522,0.020144252758624803,-0.01975535985505042,-0.09770315149874438,0.09648866581797266,0.12392295790844152,0.1115894589681217,-0.012333498940319827,-0.07782363358492927
2023-07-31,,,,-0.08442475969079813,-0.06651185321127773,,,,0.017577493284473722,-0.15102492102910947,-0.1686024143135832,-0.01938491831476713,0.04024611913590073,-0.053271480523182035,-0.2611842051375439,-0.2079127246143619,0.017577493284473722,-0.15102492102910947,-0.1686024143135832,-0.030887403648238748,0.02284532395316638,-0.053271480523182035,-0.2611842051375439,-0.2079127246143619,0.0017318555459563754
2023-08-31,,,,0.06709279441200507,-0.024806898137987303,,,,-0.13671145964253265,-0.01073457523628526,0.12597688440624738,-0.08397997116132516,-0.0950469402753247,-0.0969120675838066,0.02138473439636391,0.11829680198017051,-0.13671145964253265,-0.01073457523628526,0.12597688440624738,-0.0580069601743754,-0.08427406255173266,-0.0969120675838066,0.02138473439636391,0.11829680198017051,-0.1223907772208383
2023-09-30,,,,0.23325886252038794,0.1448373238013599,,,,0.004039489678139094,0.0728351348589846,0.06879564518084551,-0.019443406668359975,0.025136423714748307,-0.1130916919434908,-0.016834750449442246,0.09625694149404855,0.004039489678139094,0.0728351348589846,0.06879564518084551,0.02203807359919084,0.04628726973399253,-0.1130916919434908,-0.016834750449442246,0.09625694149404855,0.050056836952478104
2023-10-31,,,,0.2165280101847668,-0.10099260647892216,,,,-0.11707523953075133,0.24021961528222052,0.35729485481297185,-0.08720241433647952,-0.07716430126088086,0.07859770326785531,0.2923325713114334,0.2137348680435781,-0.11707523953075133,0.24021961528222052,0.35729485481297185,-0.03852586265872815,-0.08077782563880176,0.07859770326785531,0.2923325713114334,0.2137348680435781,0.16264601091871625
2023-11-30,-0.42817259923942935,0.4712943285831184,0.8994669278225478,-0.1443561763671536,-0.42654062261875214,0.5778558144569201,0.6567039469055773,0.07884813244865715,-0.14325014730784238,0.20375304418199877,0.34700319148984116,-0.011216759343091298,-0.1685728499235046,-0.2391626129726471,0.16857604274756402,0.4077386557202111,-0.19716918034205283,0.2502819632082804,0.4474511435503332,-0.03524018777906324,-0.2136918645505991,0.4463905633435987,0.5871888976421021,0.14079833429850344,0.24966746113457375
2023-12-31,0.08245993046507735,-0.09515730342797535,-0.1776172338930527,0.04827711401164132,0.07266411733713884,0.1315611470901457,-0.06986009907396083,-0.20142124616410653,-0.10512094279756715,-0.08463940559618666,0.020481537201380497,-0.06992106069974027,-0.06323213351051139,-0.03780869350471192,-0.09181190274581637,-0.054003209241104445,-0.07249818223015071,-0.08646860521910642,-0.0139704229889557,-0.05051003318291593,-0.043449912516954015,0.03283911560316262,-0.0724652591272149,-0.10530437473037751,0.2732203232729295
2024-01-31,,,,-0.001084718449184452,0.1502057324196914,,,,0.11195764481761811,0.37015274163272915,0.25819509681511105,0.014413794752214826,0.10901149719563175,0.20415345779804006,0.5908760733725678,0.3867226155745277,0.11195764481761811,0.37015274163272915,0.25819509681511105,0.011609156788146835,0.11649978681359108,0.20415345779804006,0.5908760733725678,0.3867226155745277,-0.0790597310288066
2024-02-29,0.1383941789804739,0.23201632756860854,0.09362214858813464,0.14338667889274384,0.02795849508308096,0.27008333013159636,0.40580797569015636,0.13572464555855998,-0.23766372917491227,0.09736187658155007,0.33502560575646234,-0.06380270876360425,-0.17292139392168446,-0.21313449460111106,0.1048481951673716,0.31798268976848265,-0.15945982641078923,0.12728508791200752,0.28674491432279675,-0.02585197283749671,-0.1400573047210247,0.11647579301903876,0.37493260599797695,0.2584568129789382,0.3810401710705233
2024-03-31,-0.11864000575029862,-0.36355661830240693,-0.2449166125521083,-0.03543883635602696,-0.10014974164431434,-0.1937317830830536,-0.36838752048904444,-0.17465573740599083,-0.11181616311412618,-0.3606216654823905,-0.24880550236826432,-0.025588836704706408,-0.08262035340573831,-0.07742216012764053,-0.42080778733932933,-0.3433856272116888,-0.11325276156384675,-0.3612395502866045,-0.24798678872275773,-0.02740331032468657,-0.0858494512391601,-0.19706491356130634,-0.37344774274663345,-0.1763828291853271,0.2908646348167077
2024-04-30,-0.030629163043775318,0.10846379066436183,0.13909295370813715,-0.02844419115909999,-0.004372769244944993,-0.027717454148931148,0.21900098178231434,0.24671843593124548,0.1345820255216953,0.19159439802917352,0.05701237250747822,0.07038313561181893,0.051174822923905836,0.242412792603072,0.3216922046813744,0.07927941207830239,0.09786842806270181,0.17312092972588203,0.07525250166318022,0.051914140391067856,0.03961463241251158,-0.018902717941958663,0.2264976814943724,0.24540039943633107,-0.309411452369656
2024-05-31,0.03079671768718592,-0.1655087952355064,-0.19630551292269233,0.06878652040516442,-0.035790037168893785,-0.03918180916380899,-0.12721565521476208,-0.08803384605095309,0.037930683546599064,-0.21434784387272965,-0.2522785274193287,0.025710720767381068,0.012831747997711584,0.14357147050545127,-0.1437321019757425,-0.28730357248119376,0.03650389037471652,-0.20458003414528497,-0.2410839245200015,0.0331451384487354,0.004319380620052465,-0.03920200832470705,-0.1287865731053836,-0.08958456478067656,0.10632602473910277
2024-06-30,0.16647348444279667,0.02141367425441592,-0.14505981018838074,0.09261112680342323,0.08575332081385892,0.1675398972165634,0.10831128893680622,-0.05922860827975718,0.0016344104962555117,-0.12606541974415703,-0.12769983024041254,-0.011776962563465901,0.013411373059721426,-0.05822251481692581,-0.18541740819092256,-0.12719489337399675,0.03460222528556378,-0.09656960094444242,-0.1311718262300062,0.0071250126340307585,0.02792083092442485,0.1399363772608886,0.08032007830648975,-0.05961629895439882,-0.2278689431384872
2024-07-31,0.020202864866593256,-0.12686620334416276,-0.14706906821075602,0.03210803771721234,-0.011905172850619108,0.008014573222948518,-0.18809017735047528,-0.1961047505734238,0.008852837274907627,-0.12752838705552222,-0.13638122433042985,0.03709959261540122,-0.025377389849500567,-0.03069132992567189,-0.18842678175754687,-0.15773545183187498,0.010749306972879541,-0.127413224670938,-0.13816253164381753,0.03611610681753161,-0.02271081050588647,0.007757636774928994,-0.188120222526112,-0.19587785930104099,-0.0701846776527281
2024-08-31,-0.026009379574216424,0.06243811660048554,0.08844749617470196,-0.09164082889225703,0.056806838391074324,0.08570843074304613,0.12740796624442743,0.0416995355013813,-0.05011206631316312,0.07539710142403117,0.12550916773719428,-0.06618026775302929,0.013003254992395075,0.022337757870688146,0.17935793278193796,0.1570201749112498,-0.04500040501441527,0.07245187760049808,0.11745228261491335,-0.07073067783378109,0.020880895262460522,0.08942450826174367,0.13175153140458767,0.042327023142844,-0.13532912743431955
2024-09-30,0.0044840643049031195,-0.0566135324050019,-0.06109759670990502,-0.010653842885223752,0.019168049397061376,0.07611715693345776,0.052748131757010645,-0.02336902517644712,0.008986540151971825,-0.09317550930817975,-0.10216204946015157,-0.01245710365336758,0.022792127906473753,0.03006902626972239,-0.031322447152578224,-0.06139147342230061,0.007023671283061819,-0.08621132323138397,-0.0932349945144458,-0.013464520907571553,0.02214165227657923,0.07010663467923231,0.04623226550946169,-0.02387436916977062,0.1507485628620282
2024-10-31,0.27143825521034914,1.0779050973649156,0.8064668421545664,0.009780873227994702,0.26165738198235444,0.4986215854653856,0.6420800253923958,0.14345843992701027,0.2545536763546855,0.8217401936932142,0.5671865173385287,0.08048494133352846,0.1894263482789995,0.23082766629091345,0.7489803052334714,0.5181526389425579,0.2606270647960467,0.8756696470977829,0.6150425823017363,0.06814198210072508,0.20349330189284187,0.48751275162645613,0.6511687429006106,0.16365599127415445,-0.07757054930616028
2024-11-30,-0.08824987943079991,-0.20547416255196643,-0.11722428312116652,0.03455426991802657,-0.14486661920652644,-0.27577324518026436,-0.2072047991247972,0.06856844605546715,0.0868268989777991,-0.04726846446781662,-0.13409536344561573,0.031434756707448344,0.06866567970029018,-0.1316384212101829,-0.015924785172782174,0.11571363603740073,0.04703672206675388,-0.08322430494148703,-0.1302610270082409,0.03197446295008331,0.023225104197956453,-0.2617634938354857,-0.1898571357732555,0.0719063580622302,0.6381733662024164
2024-12-31,-0.06360567877559993,-0.07106123800950401,-0.007455559233904077,0.01191242374878096,-0.07551810252438089,0.22260958543345524,0.19389075326017635,-0.02871883217327889,-0.021351384721631714,-0.130412863121055,-0.10906147839942328,0.021508924346374123,-0.04997743730854978,-0.07754909205204999,-0.09142797398033682,-0.013878881928286839,-0.028393767063959782,-0.12052092560246315,-0.09212715853850337,0.019488608431091348,-0.055354419459251056,0.1885428777362456,0.16089137666206818,-0.027651501074177413,-0.146295164115452
2025-01-31,-0.016052285010131895,-0.27698059884994575,-0.26092831383981385,-0.029838007033769376,0.013785722023637481,-0.22448654233859722,-0.3598443552493873,-0.13535781291079008,-0.04739827330890617,-0.2989500023821031,-0.25155172907319695,-0.022456587826864938,-0.0326872819864884,0.01326272978500237,-0.36901128640048614,-0.3822740161854885,-0.04177312590886528,-0.29495556537625645,-0.25318243946739116,-0.023909388539309462,-0.0232306934011991,-0.2080412709139217,-0.36083108739383196,-0.15278981647991027,-0.1082579939753625
2025-02-28,0.013712045499358477,-0.20081825783050378,-0.21453030332986225,0.026755855412716856,-0.013805590218878283,-0.18586953766275877,-0.1587639562762144,0.027105581386544376,0.010730498243385372,-0.1518360686250562,-0.16256656686844156,-0.024208031288728726,0.03572874701065912,-0.02159299021496386,-0.19524427982241885,-0.173651289607455,0.010848509526242417,-0.16116600942609383,-0.17201451895233624,-0.01288815454419881,0.025002091056284592,-0.17936842576288847,-0.16258753312960775,0.016780892633280736,-0.2708950457801412
2025-03-31,,,,-0.07618774221117867,0.1053894842745489,,,,0.09263015820073724,0.13683109685096193,0.04420093865022469,0.06435381131538533,0.03893379519446901,-0.028101838493747894,0.03258811826431556,0.060689956758063456,0.09263015820073724,0.13683109685096193,0.04420093865022469,0.03380476078486104,0.05334949655217091,-0.028101838493747894,0.03258811826431556,0.060689956758063456,-0.18513836116281907
2025-04-30,,,,0.11871363017013903,-0.14620379729997027,,,,-0.0037937498090763744,-0.05696341259386209,-0.053169662784785715,-0.035474817641680007,0.029952885784529735,-0.26257825631565523,0.026924566223093003,0.28950282253874826,-0.0037937498090763744,-0.05696341259386209,-0.053169662784785715,-0.003772646292864501,-0.007297243528929093,-0.26257825631565523,0.026924566223093003,0.28950282253874826,0.12113246212300167
2025-05-31,,,,0.0033758560000924365,0.003004219708090533,,,,-0.009667599939647699,-0.0320227208019357,-0.022355120862288004,-0.04050217243894713,0.029021897510615503,0.004861741314568992,0.055834392530644046,0.050972651216075054,-0.009667599939647699,-0.0320227208019357,-0.022355120862288004,-0.03087041009867015,0.02331069994420759,0.004861741314568992,0.055834392530644046,0.050972651216075054,-0.010306947939088727
2025-06-30,,,,-0.019479649180149744,-0.108808522585472,,,,0.16268667906242731,0.24714265100190844,0.08445597193948112,0.10866054642331197,0.07615760061766352,0.4447317578253705,0.43930713634357266,-0.0054246214817978275,0.16268667906242731,0.24714265100190844,0.08445597193948112,0.0826365519824914,0.03757626464425254,0.4447317578253705,0.43930713634357266,-0.0054246214817978275,-0.09483564835337553
2025-07-31,,,,-0.01278357092863562,-0.16793471661588172,,,,0.06264665122411303,0.10217524209062405,0.039528590866511025,0.05956297029554664,0.01755885412807734,-0.08687250516642663,0.04131190064396241,0.12818440581038903,0.06264665122411303,0.10217524209062405,0.039528590866511025,0.04271393762993309,-0.023803263443076456,-0.08687250516642663,0.04131190064396241,0.12818440581038903,0.13128890409022406
2025-08-31,,,,0.021859841278700463,0.0661777201748468,,,,-0.027992300602788595,-0.09247984505144224,-0.06448754444865365,-0.0450516888000563,0.010027109355706956,-0.05421347254684512,-0.13949618819112608,-0.08528271564428096,-0.027992300602788595,-0.09247984505144224,-0.06448754444865365,-0.030170378379294947,0.02218138265773878,-0.05421347254684512,-0.13949618819112608,-0.08528271564428096,-0.0010232473570088141
2025-09-30,,,,0.025367392758628676,-0.020953165565392617,,,,-0.0007688201764616542,-0.21023145059454584,-0.2094626304180842,0.012286994789265648,-0.013245126600576501,-0.04383094067495308,-0.2392280593561268,-0.1953971186811737,-0.0007688201764616542,-0.21023145059454584,-0.2094626304180842,0.016244196386486998,-0.015828852040731423,-0.04383094067495308,-0.2392280593561268,-0.1953971186811737,-0.04563526405642802
2025-10-31,0.01691007877936329,-0.171653541298383,-0.1885636200777463,-0.09175639354257928,0.10466954461045672,-0.08869680159834378,-0.2854059729968344,-0.19670917139849062,0.0254063165109496,-0.1507577360922614,-0.176164052603211,0.008282544932520036,0.023293877016803022,0.06088514076318102,-0.16176289498113278,-0.2226480357443138,0.023861546014297602,-0.1545569734024653,-0.1784185194167629,-0.018252959692300785,0.044871295361651936,-0.07653987437716675,-0.2740540928025838,-0.19751421842541705,-0.2173687633454842
2025-11-30,,,,0.02116953610559341,-0.021382016968383294,,,,-0.11135058959620543,-0.19479774448869197,-0.08344715489248654,-0.044946658576210885,-0.08342649241803514,0.006782536528443628,-0.15702982891202272,-0.16381236544046635,-0.11135058959620543,-0.19479774448869197,-0.08344715489248654,-0.02809611693325506,-0.06781912137988974,0.006782536528443628,-0.15702982891202272,-0.16381236544046635,-0.17698153284311918
2025-12-31,,,,0.13423032708657578,0.05955306399855957,,,,0.03382948330526128,-0.16840692184967992,-0.2022364051549412,-0.007227032977240949,0.05042990346629653,-0.08628911449828344,-0.233848769424569,-0.14755965492628556,0.03382948330526128,-0.16840692184967992,-0.2022364051549412,0.030982507088118477,0.053537867990216176,-0.08628911449828344,-0.233848769424569,-0.14755965492628556,-0.14374770767919975
2026-01-31,,,,0.08131764650655471,-0.04018122866763621,,,,0.01876547460818076,-0.14104644720047055,-0.1598119218086513,-0.03209892759128424,0.05594268969977162,-0.0020072454683534025,-0.1360808464171837,-0.1340736009488303,0.01876547460818076,-0.14104644720047055,-0.1598119218086513,0.0004469248534046677,0.027578337154493995,-0.0020072454683534025,-0.1360808464171837,-0.1340736009488303,-0.12256866087837749
2026-02-28,-0.10801962828483369,-0.13728872989373989,-0.029269101608906202,0.017336257109088107,-0.09589598677078534,0.05860064105161575,-0.015335608512109047,-0.0739362495637248,0.05106843366622379,-0.02026276559005418,-0.07133119925627797,0.03200376308540218,0.029146036414741873,0.06923065197786005,-0.05239712928304325,-0.1216277812609033,0.017084255739131318,-0.044899810706619595,-0.06198406644575091,0.02712942977909004,-0.008713370286097116,0.0840582908706481,-0.018372873087293688,-0.10243116395794179,-0.11684860158545447
