cmc_id,symbol,month_end,market_cap,tvl_usd,tvl0_smooth,tvl_nmonths_12,g,g_window_years,g_capped,beta,r_e,tvl_star,nv_tvl_gl,nv_tvl_raw,asset_class,sector
7242,CORE,2022-11-30,58526391.13139972,9170894.0,4826552.166666667,12.0,-0.5,1.0,True,0.12207043594780177,0.07662113078434053,621263.892845851,94.20536394494985,6.381754181369856,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2022-12-31,59172345.58318735,8691584.0,5305100.75,12.0,-0.5,1.0,True,0.12319839851837862,0.07695951955551358,683434.5656329528,86.58084995801427,6.808004799031724,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-01-31,62862745.83398191,10461738.0,5938454.75,12.0,-0.5,1.0,True,0.11498525007772022,0.07449557502331607,760385.1454942338,82.6722434104397,6.008824330525378,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-03-31,63802643.59211927,10050924.0,7294575.416666667,12.0,0.010499346063588044,1.0,False,0.10709818758759715,0.07212945627627915,21868910.484668538,2.917504447093918,6.3479381191340485,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-04-30,59863069.55391232,10369692.0,7976295.5,12.0,1.3924737352424659,1.0,False,0.10778016097435408,0.07233404829230622,91711623053.8883,0.0006527315465645802,5.772887907751968,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-05-31,60400592.76741076,9680570.0,8641071.0,12.0,1.7223442023263864,1.0,False,0.10925557909204867,0.0727766737276146,355074707297.9302,0.00017010671705414048,6.239363257267987,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-06-30,57386160.50452822,8910591.0,9276296.166666666,12.0,2.0,1.0,True,0.1030294603801745,0.07090883811405235,1055295191523.6724,5.437924948911409e-05,6.44021934173931,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-07-31,55136441.48631153,7348597.0,9756128.833333334,12.0,2.0,1.0,True,0.10675432916061352,0.07202629874818406,1076423870497.0853,5.122186807400499e-05,7.5029888679854855,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-08-31,48603980.0244625,6417950.0,9381159.333333334,12.0,-0.39873911147536045,2.0,False,0.12106776495959488,0.07632032948787847,1825548.941231195,26.624309503136512,7.57313161125632,token,Canonical Bridge;Derivatives;Yield
7242,CORE,2023-09-30,57335197.04277704,6243731.0,9067477.916666666,12.0,-0.36807820413334424,2.0,False,0.12199882100361091,0.07659964630108326,2024568.4272951672,28.31971311504503,9.182842284969842,token,Canonical Bridge;Derivatives;Yield
