spec,var,coef,se,t,p,n,n_assets
coin_sub2024_joint_completed_int,skew36_std,-0.007612457178210968,0.014624347998534709,-0.5205330985677926,0.6029696575610655,457,22
coin_sub2024_joint_completed_int,val_std,-0.009582653688156318,0.009419285355694466,-1.0173440262496227,0.3095825229892861,457,22
coin_sub2024_joint_completed_int,conv_x_val,-0.01879042805295307,0.005934721467674605,-3.1661853307356145,0.001658489318816736,457,22
token_full_single_ma_dist,ma_dist_std,-0.012047571089585343,0.005459432432073588,-2.206744243010892,0.027420984084614464,2601,98
token_full_single_vol12,vol12_std,3.8707701456635213e-07,0.0052889354479354524,7.318618621398537e-05,0.9999416115322732,2638,98
token_full_single_ivol,ivol_std,-0.004582061471643055,0.003306443118270128,-1.3857977614447234,0.16592811244126437,2645,98
token_full_single_amihud,amihud_std,0.004297862092631393,0.0050681349955090695,0.8480164984633947,0.3965072646399779,2645,98
token_full_single_skew36,skew36_std,-0.004002996856909342,0.00386284173230843,-1.0362829062937444,0.30017785167948885,2385,94
token_full_single_pf_ln,pf_ln_std,-0.010271732333270665,0.004102462186602143,-2.5037969555980744,0.012413096474320984,1312,50
token_full_single_prev_gl_ln,prev_gl_ln_std,-0.0019030281969955377,0.004537576691544104,-0.41939306514463587,0.6750312490512274,934,34
token_full_single_pf_gl_ln,pf_gl_ln_std,-0.0031933740243056306,0.004719616768151834,-0.6766172299951658,0.4987949432747649,1128,42
token_full_joint_completed,conv_std,0.0008503513882218484,0.0034281322600095364,0.24805092794741906,0.8041174289026531,2340,93
token_full_joint_completed,raw_val_std,-0.00512047997759867,0.003729577027778058,-1.3729385234467888,0.16990700697661976,2340,93
token_full_joint_completed,supply_g12_std,0.002196035569542856,0.0056369891911762495,0.3895759766544128,0.6968866481423688,2340,93
token_full_joint_completed,high52_std,-0.0109139579878724,0.011615893987257682,-0.9395710738962247,0.3475375397114182,2340,93
token_full_joint_completed,r_1m_std,-0.006819174039164723,0.008014775738062857,-0.850825308408803,0.39495609817670907,2340,93
token_full_joint_completed,mom_3m_std,0.009663373845941374,0.009744718573046856,0.9916524293138156,0.3214727475496746,2340,93
token_full_joint_completed,mom_12_2_std,0.0075183837048013345,0.00497721338726674,1.5105608539982833,0.13103949416744487,2340,93
token_full_joint_completed,ma_dist_std,-0.01129000155926509,0.012525177007156017,-0.9013845914364935,0.3674794527699381,2340,93
token_full_joint_completed,vol12_std,-0.00370083821904697,0.0061671093101197385,-0.6000928527364007,0.5485042279058021,2340,93
token_full_joint_completed,ivol_std,-0.011144463367658805,0.005769534269609483,-1.9316053682809877,0.05353251446503715,2340,93
token_full_joint_completed,amihud_std,0.0015335897201718028,0.004934722449047583,0.31077527378825337,0.7559999883706503,2340,93
token_full_joint_completed,skew36_std,0.0053019262904495925,0.006218404460376251,0.8526184368085947,0.3939608433972166,2340,93
token_full_joint_completed+pf,conv_std,0.0011049943706950079,0.005763584902057185,0.19171997801240068,0.8479975612955395,1145,47
token_full_joint_completed+pf,raw_val_std,-0.0034812415142882656,0.009550618475971977,-0.36450430127081124,0.7155527523118022,1145,47
token_full_joint_completed+pf,supply_g12_std,0.0018811635331351178,0.007546579246269463,0.2492736737727948,0.803196448976546,1145,47
token_full_joint_completed+pf,high52_std,-0.016554413456853483,0.01233245445249592,-1.3423453960945377,0.17976586339565048,1145,47
token_full_joint_completed+pf,r_1m_std,-0.0040630326502497606,0.009786039077228952,-0.41518663661419414,0.6780876710755839,1145,47
token_full_joint_completed+pf,mom_3m_std,0.004676236644809285,0.012668174039654858,0.36913264928089734,0.7121011427307196,1145,47
token_full_joint_completed+pf,mom_12_2_std,0.017713864886015725,0.0061727862782350726,2.869670856493753,0.004189013623394633,1145,47
token_full_joint_completed+pf,ma_dist_std,-0.0064635586542320005,0.01846102463679348,-0.3501191716818306,0.7263174682498055,1145,47
token_full_joint_completed+pf,vol12_std,-0.005920324294801146,0.010795302431109509,-0.548416714824049,0.5835190388462839,1145,47
token_full_joint_completed+pf,ivol_std,-0.02546955216245845,0.011468154525994829,-2.2208937021843136,0.02656480256704552,1145,47
token_full_joint_completed+pf,amihud_std,-0.00035859812918609835,0.004780283251894466,-0.0750160838364511,0.9402157943865552,1145,47
token_full_joint_completed+pf,skew36_std,0.009044965885679325,0.007676852553746842,1.1782127925935932,0.23897108087859475,1145,47
token_full_joint_completed+pf,pf_ln_std,-0.009040965025967022,0.003893222133147176,-2.322232001352193,0.020405477428899532,1145,47
token_full_joint_completed_pfcov_nofee,conv_std,0.0014448651616647621,0.006016621610279059,0.24014559253589945,0.8102628789766766,1145,47
token_full_joint_completed_pfcov_nofee,raw_val_std,-0.011310703341463224,0.0082798584804429,-1.3660503217753306,0.1722070215730318,1145,47
token_full_joint_completed_pfcov_nofee,supply_g12_std,0.001828007347807527,0.007402822767497061,0.24693382581487727,0.8050062806593601,1145,47
token_full_joint_completed_pfcov_nofee,high52_std,-0.014664041326500371,0.01220311144042981,-1.2016641327979125,0.2297566300944791,1145,47
token_full_joint_completed_pfcov_nofee,r_1m_std,-0.003897150102443133,0.009869374511582209,-0.39487305886200086,0.6930143995029869,1145,47
token_full_joint_completed_pfcov_nofee,mom_3m_std,0.004582935705309119,0.012645424457063119,0.36241849539098026,0.7171100955614547,1145,47
token_full_joint_completed_pfcov_nofee,mom_12_2_std,0.018514147712524052,0.006157734655646805,3.006649157177647,0.0027024146069500876,1145,47
token_full_joint_completed_pfcov_nofee,ma_dist_std,-0.007971153857925645,0.018553902971844036,-0.4296214047266524,0.6675566028181703,1145,47
token_full_joint_completed_pfcov_nofee,vol12_std,-0.007176324383828786,0.010625755105835492,-0.6753707677572641,0.4995845352543724,1145,47
token_full_joint_completed_pfcov_nofee,ivol_std,-0.02527937469270191,0.011524079915295873,-2.1936132757243967,0.028475377042473493,1145,47
token_full_joint_completed_pfcov_nofee,amihud_std,0.0015475248485090553,0.005186475117915868,0.2983769927215832,0.7654727359351716,1145,47
token_full_joint_completed_pfcov_nofee,skew36_std,0.008673534673212262,0.007626491529137184,1.1372902782458785,0.255668747081637,1145,47
token_full_joint_completed+prevgl,conv_std,-0.011931492007209875,0.00681872812734044,-1.7498119567737636,0.08054298625282907,846,32
token_full_joint_completed+prevgl,raw_val_std,-0.0163918596745445,0.009895061609490675,-1.65656974372171,0.0980076355296462,846,32
token_full_joint_completed+prevgl,supply_g12_std,0.007929542576056561,0.008528913533870515,0.9297248171840766,0.3528004831459526,846,32
token_full_joint_completed+prevgl,high52_std,-0.021471439763463235,0.015472009354132963,-1.387760262549717,0.16560534264449256,846,32
token_full_joint_completed+prevgl,r_1m_std,-0.009359429802652927,0.010782785081919582,-0.8679974358708757,0.38566202321842,846,32
token_full_joint_completed+prevgl,mom_3m_std,0.002863707136731217,0.01669267810215897,0.17155468518624556,0.8638320175989613,846,32
token_full_joint_completed+prevgl,mom_12_2_std,0.016340443761030478,0.00599284844824725,2.726657265262502,0.006541215936872291,846,32
token_full_joint_completed+prevgl,ma_dist_std,0.004179086034133791,0.02459133442619623,0.1699414095105781,0.8651001683339883,846,32
