cmc_id,symbol,name,dl_slug,cmcid_categories,symbol_categories,has_addr,token_chain,has_snapshot,stage1_label,stage1_reason
6748,CFG,Centrifuge,,,RWA;RWA Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
6756,ACA,Acala Token,acala,Canonical Bridge,Canonical Bridge;Dexs,False,,False,LOW,"cmcId-matched DL protocol, non-staking category: Canonical Bridge (slug=acala)"
6783,AXS,Axie Infinity,axie-infinity,Gaming,Gaming,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=axie-infinity)"
6833,LIT,Litentry,,,Algo-Stables;Bridge;Derivatives;Dexs;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
6843,RAD,Radworks,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
6929,HEGIC,Hegic,hegic,Options,Options,True,Multi-Chain,False,MEDIUM,cmcId-matched DL category gov/lock-suggestive: Options (slug=hegic)
6941,HBTC,Huobi BTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
6945,AMP,Amp,flexa,Payments,Algo-Stables;Payments,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Payments (slug=flexa)"
6951,REEF,Reef,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
6990,SUN,SUN,,,Bridge;Derivatives;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7033,ESD,Empty Set Dollar,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7064,BAKE,BakeryToken,bakeryswap,Dexs,Dexs,True,Binance,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=bakeryswap)"
7150,FLM,Flamingo,,,Dexs;Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7208,POLS,Polkastarter,,,Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7224,DODO,DODO,,,DEX Aggregator;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7228,DDX,DerivaDAO,derivadex,Derivatives,Derivatives,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Derivatives (slug=derivadex)"
7232,ALPHA,Stella,stella,Leveraged Farming,Lending;Leveraged Farming;Liquid Staking;Prediction Market;Yield Aggregator,True,Arbitrum,False,LOW,"cmcId-matched DL protocol, non-staking category: Leveraged Farming (slug=stella)"
7242,CORE,cVault.finance,cvault-finance,Yield,Canonical Bridge;Derivatives;Yield,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=cvault-finance)"
7288,XVS,Venus,,,Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7326,DEXE,DeXe,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7455,AUDIO,Audius,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7501,WOO,WOO,,,CEX;Dexs;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7617,SFI,saffron.finance,saffron-finance,Yield,Liquid Staking;Yield,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=saffron-finance)"
7654,RFOX,RFOX,rfox,Yield,Yield,True,Binance,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=rfox)"
7672,UNFI,Unifi Protocol DAO,,,Dexs;Staking Pool,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7737,API3,API3,api3,Risk Curators,Risk Curators,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Risk Curators (slug=api3)"
7817,BFC,Bifrost,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7857,MIR,Mirror Protocol,mirror,Derivatives,Derivatives,True,Terra,False,LOW,"cmcId-matched DL protocol, non-staking category: Derivatives (slug=mirror)"
7961,vBNB,Venus BNB,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7962,vBTC,Venus BTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7963,vETH,Venus ETH,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
7978,FIDA,Bonfida,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8075,RLY,Rally,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8083,LON,Tokenlon Network Token,,,DEX Aggregator;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8161,SPI,Shopping,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8202,ZKB,ZKBase,zkswap,Chain;Dexs,Dexs;Launchpad,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain;Dexs (slug=zkswap)"
8210,BTCST,Bitcoin Standard Hashrate Token,,,Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8290,SUPER,SuperVerse,superfarm,Services,Services,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Services (slug=superfarm)"
8296,KSP,KLAYswap Protocol,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8335,MDX,Mdex,mdex,Dexs,Dexs,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=mdex)"
8353,BETH,Beacon ETH,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8420,DAO,DAO Maker,,,Dexs;Services,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8497,BANANA,ApeSwap,,,Telegram Bot,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8526,RAY,Raydium,,,Dexs;Interface;Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8534,CHEX,Chintai,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
8602,AUCTION,Bounce Token,bounce-finance,Launchpad,Launchpad,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Launchpad (slug=bounce-finance)"
8615,EPIC,Epic Chain,ethernity-chain,Yield,,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=ethernity-chain)"
8719,ILV,Illuvium,illuvium,Gaming,Gaming,True,Ethereum,True,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=illuvium)"
8766,ALICE,MyNeighborAlice,my-neighbor-alice,Services,Services,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Services (slug=my-neighbor-alice)"
8857,ANC,Anchor Protocol,anchor,Lending,Lending,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Lending (slug=anchor)"
8891,BTCST,Bitcoin Standard Hashrate Token,btcst,Yield,Yield,True,Binance,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=btcst)"
8938,EPS,Ellipsis,ellipsis-finance,Dexs,Dexs,True,Binance,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=ellipsis-finance)"
8972,SFUND,Seedify.fund,seedify,Launchpad,Launchpad,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Launchpad (slug=seedify)"
9119,TLM,Alien Worlds,alien-worlds,Gaming,Gaming,True,Wax,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=alien-worlds)"
9175,MBOX,MOBOX,mobox,Gaming,Gaming,True,Binance,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=mobox)"
9308,PYR,Vulcan Forged (PYR),,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9417,MPL,Maple,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9421,FORTH,Ampleforth Governance Token,forth-dao,Services,Services,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Services (slug=forth-dao)"
9436,ELON,Dogelon Mars,,,Canonical Bridge;Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9444,KNC,Kyber Network Crystal v2,,,DEX Aggregator;Dexs;Yield Aggregator,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9462,WAVAX,Wrapped AVAX,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9486,BTCT,Bitcoin TRC20,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9543,BICO,Biconomy,hyphen,Bridge,Bridge,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Bridge (slug=hyphen)"
9640,METIS,Metis,,,Canonical Bridge,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
9674,WILD,Wilder World,,,Lending;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10188,ATA,Automata Network,,,Yield Aggregator,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10240,WFTM,Wrapped Fantom,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10407,BabyDoge,Baby Doge Coin,,,Bridge;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10508,FLUID,Fluid,,,Dexs;Yield Aggregator,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10529,SUN,Sun [New],sun.io,Dexs,Bridge;Derivatives;Dexs,True,Tron,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=sun.io)"
10688,YGG,Yield Guild Games,yield-guild-games,Gaming,Gaming,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=yield-guild-games)"
10759,DVF,rhino.fi,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10804,FLOKI,FLOKI,flokifi-locker,Token Locker,Token Locker,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Token Locker (slug=flokifi-locker)"
10897,ALT,Alitas,,,Derivatives;Developer Tools;Dexs;Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
10903,C98,Coin98,coin98,Farm,Farm,True,TomoChain,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=coin98)"
11079,BRISE,Bitgert,bitgert,Yield,Yield,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=bitgert)"
11156,ETHDYDX,dYdX (ethDYDX),,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11165,ORCA,Orca,,,Dexs;Launchpad;Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11171,MNGO,Mango,,,Derivatives;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11221,BIT,BitDAO,,,CEX,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11232,HIGH,Highstreet,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11289,SPELL,Spell Token,,,CDP,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
11865,BONE,Bone ShibaSwap,,,Dexs;Farm,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
12220,OSMO,Osmosis,osmosis-dex,Dexs,Dexs,True,Osmosis,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=osmosis-dex)"
12387,RBN,Ribbon Finance,,,Options;Options Vault;Uncollateralized Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
12573,CPOOL,Clearpool,,,RWA;Uncollateralized Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
12760,INF,Sanctum Infinity,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
13502,WLD,Worldcoin,worldcoin,Chain,Chain,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain (slug=worldcoin)"
14280,EUL,Euler,,,Dexs;Lending;Risk Curators,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
14519,VVS,VVS Finance,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
14783,MAGIC,Treasure,treasure,Gaming,Gaming;Yield,True,Arbitrum,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=treasure)"
14803,AURORA,Aurora,aurora-plus,Farm,Farm,True,Aurora,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=aurora-plus)"
14806,PEOPLE,ConstitutionDAO,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
16116,SOL,Wrapped Solana,,,Canonical Bridge;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
16334,APX,APX,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
16876,ALI,Artificial Liquid Intelligence,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
17591,NYM,NYM,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
17751,T,Threshold,,,CDP;Decentralized BTC,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
17799,AXL,Axelar,,,Bridge;Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
18031,CCD,Concordium,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
18037,MAV,Maverick Protocol,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
18579,WTRX,Wrapped TRON,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
19650,VOLT,Volt Inu,,,Dexs;Lending;Liquid Staking,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
19843,APEX,ApeX Protocol,,,Derivatives;Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
20314,LUNA,Terra,,,Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
20721,BTC.b,Bitcoin Avalanche Bridged,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
21159,ONDO,Ondo,,,Derivatives;RWA,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
21870,MPLX,Metaplex,metaplex,Launchpad,Launchpad,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Launchpad (slug=metaplex)"
22059,VENOM,Venom,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
22850,HONEY,Hivemapper,,,DePIN;Dexs;Liquid Staking;NFT Marketplace,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
22974,TAO,Bittensor,bittensor,Chain,Chain,False,,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain (slug=bittensor)"
23054,CHEEL,Cheelee,cheelee,Farm,Farm,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=cheelee)"
23082,TEM,TemDAO,,,Lending;Reserve Currency,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
23711,PRIME,Echelon Prime,echelon-prime,Gaming,Gaming;Leveraged Farming,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Gaming (slug=echelon-prime)"
24091,ZK,ZKsync,zksync-era,Chain,Chain,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain (slug=zksync-era)"
24257,LGCT,Legacy Token,legacy-network,Farm,Farm,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=legacy-network)"
24399,WHBAR,Wrapped HBAR,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
24735,WPLS,Wrapped Pulse,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
24781,CYBER,Cyber,cyberconnect,SoFi,Chain;SoFi,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: SoFi (slug=cyberconnect)"
24796,ADF,Art de Finance,artdefinance,Yield,Yield,True,Polygon,False,LOW,"cmcId-matched DL protocol, non-staking category: Yield (slug=artdefinance)"
24875,STRX,Staked TRX,,,Farm,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
25264,SNEK,Snek,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
26133,TBTC,tBTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
26680,NTRN,Neutron,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
26997,ZRO,LayerZero,,,Bridge,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
27076,WTFUEL,Wrapped TFUEL,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
27077,WTHETA,Wrapped THETA,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
27565,ARKM,Arkham,arkham,Services,CEX;Services,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Services (slug=arkham)"
27765,ZBU,Zeebu,zeebu,Farm,Farm,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=zeebu)"
27966,DORA,Dora Factory,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28047,LSD,L7,,,Dexs;Farm;Indexes,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28177,PYTH,Pyth Network,,,MEV;Oracle,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28183,WFLR,Wrapped Flare,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28298,BEAM,Beam,beam,Chain,Chain,False,,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain (slug=beam)"
28301,MEME,Memecoin,memecoin,Farm,Dexs;Farm,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=memecoin)"
28480,BLAST,Blast,,,Canonical Bridge;Farm,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28674,ACE,Fusionist,,,Farm,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
28853,JLP,Jupiter Perps LP,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29082,SAROS,Saros,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29150,PONKE,Ponke,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29210,JUP,Jupiter,jupiter-aggregator,DEX Aggregator,Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: DEX Aggregator (slug=jupiter-aggregator)"
29335,PIXEL,Pixels,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29555,PORTAL,Portal,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29587,W,Wormhole,portal,Bridge,Bridge,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Bridge (slug=portal)"
29676,AEVO,Aevo,,,Derivatives;Options,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
29779,ZKJ,Polyhedra Network,polyhedra-network,Chain,Chain,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Chain (slug=polyhedra-network)"
30083,ATH,Aethir,aethir,Developer Tools,Derivatives;Developer Tools;Yield,True,Ethereum,False,LOW,"cmcId-matched DL protocol, non-staking category: Developer Tools (slug=aethir)"
30126,MEW,cat in a dogs world,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
30494,EIGEN,EigenCloud,eigencloud,Restaking,Restaking,True,Ethereum,False,HIGH,cmcId-matched DL category staking-type: Restaking (slug=eigencloud)
30506,WZEDX,Wrapped Zedxion,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
30636,ZBCN,Zebec Network,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
30712,MERL,Merlin Chain,merlins-seal,Bridge,Bridge;Yield,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Bridge (slug=merlins-seal)"
30986,KMNO,Kamino,,,Lending;Liquidity Manager,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
31278,DRIFT,Drift,,,Derivatives;Dexs;Liquid Staking,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
31503,BWB,Bitget Wallet Token,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
32306,FBTC,Function,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
32376,AVAIL,Avail,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
32724,CAT,Simon's Cat,,,Yield Aggregator,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
32882,BNSOL,Binance Staked SOL,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33038,SKY,Sky,,,CDP;Dexs;RWA;Risk Curators,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33055,slisBNBx,slisBNBx,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33223,LAB,LAB,lab-terminal,Trading App,Lending;Trading App,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Trading App (slug=lab-terminal)"
33251,WLFI,World Liberty Financial,,,Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33280,CHEEMS,Cheems (cheems.pet),,,Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33310,xSolvBTC,xSolvBTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33312,SolvBTC,SolvBTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33342,EVA,EverValue Coin,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33391,DEEP,DeepBook Protocol,,,Dexs;Launchpad,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33566,ACT,Act I : The AI Prophecy,,,Farm,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33652,LBTC,Lombard Staked BTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33696,EBTC,ether.fi Staked BTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33824,SYRUP,Maple Finance,,,Lending;RWA,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
33834,BBSOL,Bybit Staked SOL,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
34104,MORPHO,Morpho,,,Lending,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
34143,WHITE,WhiteRock,,,Options,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
34812,BIO,Bio Protocol,bio-protocol,Launchpad,Launchpad,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Launchpad (slug=bio-protocol)"
34926,ARC,AI Rig Complex,,,DEX Aggregator;Dexs;Services,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
35429,LAYER,Solayer,,,Crypto Card Issuer;RWA;Restaking,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
35437,USDF,Aster USDF,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
35509,VVV,Venice Token,venice,Farm,Farm,True,Base,False,LOW,"cmcId-matched DL protocol, non-staking category: Farm (slug=venice)"
35763,KAITO,KAITO,kaito,Services,Services,True,Base,False,LOW,"cmcId-matched DL protocol, non-staking category: Services (slug=kaito)"
35818,SOSO,SoSoValue,,,Basis Trading;Bridge;Derivatives;Dexs;Indexes,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
35881,WHYPE,Wrapped HYPE,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
