cmc_id,symbol,month_end,staked_native,circulating_supply,staking_ratio,source,flag
6636,DOT,2020-08-31,577713416.723913,,,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[91]; active-era total stake (excludes inactive bonded)
6636,DOT,2020-09-30,626713551.5376134,852647705.0,0.7350205106546477,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[121]; active-era total stake (excludes inactive bonded)
6636,DOT,2020-10-31,669423032.8013029,852647705.0,0.7851109301951419,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[152]; active-era total stake (excludes inactive bonded)
6636,DOT,2020-11-30,674001470.107381,852647705.0,0.7904806007862074,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[182]; active-era total stake (excludes inactive bonded)
6636,DOT,2020-12-31,649984176.1170818,895159788.3348596,0.7261096673323053,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[213]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-01-31,629377398.4889311,905832287.469237,0.6948056579516717,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[244]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-02-28,669130907.6927754,914190151.3710876,0.7319384339124894,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[272]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-03-31,691294628.0869112,924820816.1109225,0.7474903419604666,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[303]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-04-30,689672069.2350585,934159526.3257904,0.7382808287013429,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[333]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-05-31,689021656.9339367,943533851.4143636,0.7302564247176597,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[364]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-06-30,676475361.8267989,956294899.2336408,0.7073920004895093,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[394]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-07-31,685405689.4609467,980038874.3440114,0.6993658184423783,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[425]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-08-31,705920928.7444948,987579314.957085,0.7147992247844625,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[456]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-09-30,711854073.8326291,987579314.957085,0.7208069904375858,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[486]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-10-31,641236342.0125266,987579314.957085,0.6493011065550632,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[517]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-11-30,606780175.2889583,987579314.957085,0.6144115881116098,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[547]; active-era total stake (excludes inactive bonded)
6636,DOT,2021-12-31,618653212.8023006,987579314.957085,0.6264339516155054,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[578]; active-era total stake (excludes inactive bonded)
6636,DOT,2022-01-31,607363195.4662677,987579314.957085,0.6150019408746532,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[609]; active-era total stake (excludes inactive bonded)
6636,DOT,2022-02-28,635605016.8516133,987579314.957085,0.6435989567878235,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[637]; active-era total stake (excludes inactive bonded)
6636,DOT,2022-03-31,619082176.2967597,987579314.957085,0.626868310140398,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[668]; active-era total stake (excludes inactive bonded)
6636,DOT,2022-04-30,632858681.6132346,987579314.957085,0.6408180811692429,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[698]; active-era total stake (excludes inactive bonded)
6636,DOT,2022-05-31,636706541.8393043,987579314.957085,0.6447143355437454,archiveRPC polkadot(+assethub post-AHM):Staking.ErasTotalStake / 1e10,read via relay:ErasTotalStake[729]; active-era total stake (excludes inactive bonded)
