cmc_id,symbol,month_end,staked_native,circulating_supply,staking_ratio,source,flag
12220,OSMO,2026-04-30,212134602.4422,771771157.5446,0.274867,cosmos_lcd_pool@60630953,uosmo / 10^6; block_time=2026-04-30T23:59:58Z
12220,OSMO,2026-05-31,203998283.5686,775539891.1823,0.26304,cosmos_lcd_pool@63027468,uosmo / 10^6; block_time=2026-05-31T23:59:58Z
